Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
10/9/2019 10:30,100.1,33.9,632.7,143.2,88,75,66,5,29.8
10/9/2019 11:00,108.6,31.3,650.5,173.4,90,73,59,5,29.8
10/9/2019 11:30,92.5,30.3,544.3,127.5,90,73,59,6,29.8
10/9/2019 12:00,97.4,33.2,620.9,137.5,90,72,55,6,29.77
10/9/2019 12:30,110.1,33.9,632.1,143.6,90,73,59,8,29.77
10/9/2019 13:00,83.5,32.2,652.4,138.4,90,73,59,7,29.74
10/9/2019 13:30,79.7,30.9,642.6,125.4,88,75,66,9,29.74
10/9/2019 14:00,107.2,30.5,706.7,181.6,86,72,62,12,29.74
10/9/2019 14:30,90.2,30.9,587.9,132.3,82,72,70,8,29.71
10/9/2019 15:00,97.6,33.7,629,143.5,82,72,70,6,29.71
10/9/2019 15:30,113.2,34,637,143.5,84,72,66,5,29.68
10/9/2019 16:00,113.7,32,730.4,196.6,84,75,74,8,29.71
10/9/2019 16:30,111.4,31.6,706.1,201.7,82,73,74,14,29.71
10/9/2019 17:00,107.5,31.3,683.5,194.3,82,72,70,10,29.68
10/9/2019 17:30,107.2,30.9,651.1,182.3,82,73,74,3,29.71
10/9/2019 18:00,93.7,31.4,591.3,147.4,82,75,79,2,29.71
10/9/2019 18:30,93.1,34.1,633,143.9,82,75,79,2,29.71
10/9/2019 19:00,105.8,34.1,625.4,143.1,82,77,84,1,29.74
10/9/2019 19:30,89.9,32.8,537.8,130.1,82,75,79,2,29.74
10/9/2019 20:00,90.2,32.1,513.7,125.7,82,77,84,1,29.74
10/9/2019 20:30,91.2,31.9,494.4,119.9,82,77,84,1,29.74
10/9/2019 21:00,91.1,32,492.8,121,82,77,84,5,29.74
10/9/2019 21:30,90.4,31.8,484,118.8,82,77,84,2,29.77
10/9/2019 22:00,91.4,31.8,482.6,118.5,82,77,84,1,29.77
10/9/2019 22:30,90.6,31.7,467.8,116.6,81,77,89,2,29.77
10/9/2019 23:00,88.4,31.4,458.1,112.3,81,77,89,3,29.77
10/9/2019 23:30,88.1,31.2,452.5,110.8,81,77,89,2,29.83
10/10/2019 0:00,84.9,31.1,434,107.2,81,77,89,2,29.83
10/10/2019 0:30,79.8,30.5,404.9,99.9,81,77,89,2,29.83
10/10/2019 1:00,78.5,30.1,391.2,96,81,77,89,2,29.8
10/10/2019 1:30,77.9,30.1,399.3,97.7,79,77,94,2,29.8
10/10/2019 2:00,77,29.9,389.5,94.3,79,75,89,3,29.8
10/10/2019 2:30,77,29.8,383,92.4,79,75,89,2,29.8
10/10/2019 3:00,78,29.9,396,95.5,79,75,89,2,29.8
10/10/2019 3:30,80.4,30,409.4,98.7,79,75,89,2,29.8
10/10/2019 4:00,79.4,30,416.2,101.7,79,75,89,0,29.8
10/10/2019 4:30,77.9,29.8,410.2,99.8,79,75,89,2,29.77
10/10/2019 5:00,77.3,29.6,399.7,97,79,75,89,1,29.8
10/10/2019 5:30,78.5,29.7,412.6,98.7,79,75,89,2,29.8
10/10/2019 6:00,76.7,29.6,397.4,95.1,79,75,89,2,29.8
10/10/2019 6:30,76.8,29.7,410,97.7,79,75,89,1,29.83
10/10/2019 7:00,82.5,30.5,480.6,107.7,81,77,89,2,29.83
10/10/2019 7:30,101.9,32.3,595.6,128.1,82,75,79,2,29.86
10/10/2019 8:00,101.3,32,568.5,121.6,86,75,70,2,29.86
10/10/2019 8:30,102.4,32.3,589.3,125.9,86,75,70,2,29.86
10/10/2019 9:00,105.3,33,619.6,137.6,86,75,70,5,29.86
10/10/2019 9:30,103.7,33.5,618.8,142.1,86,75,70,7,29.86
10/10/2019 10:00,104.9,33.6,620.9,143.6,88,75,66,7,29.89
10/10/2019 10:30,106.6,33.6,622,142,88,73,62,8,29.86
10/10/2019 11:00,110.7,33.8,630.6,141.6,88,75,66,8,29.86
10/10/2019 11:30,109.9,33.4,644.6,154.3,90,73,59,7,29.86
10/10/2019 12:00,110.7,31.2,710.5,200,90,73,59,6,29.83
10/10/2019 12:30,108.2,30.7,641.5,179.5,91,73,55,6,29.83
10/10/2019 13:00,108.3,31,655.5,183.6,91,75,59,3,29.83
10/10/2019 13:30,98.2,31.3,608.7,158.5,90,73,59,7,29.8
10/10/2019 14:00,104.5,32.8,725.6,188.9,88,73,62,13,29.8
10/10/2019 14:30,113.4,32.2,730.3,207.8,90,72,55,9,29.77
10/10/2019 15:00,107.2,31,676.7,190.9,88,72,58,9,29.77
10/10/2019 15:30,82.7,30.7,556.6,119.5,86,75,70,10,29.77
10/10/2019 16:00,107.6,30.2,683.1,180.4,88,75,66,9,29.77
10/10/2019 16:30,105.9,30.3,645.6,176,86,73,66,7,29.77
10/10/2019 17:00,89.6,31.1,594.9,139.8,86,75,70,2,29.77
10/10/2019 17:30,95.4,33,635.2,143.9,86,75,70,2,29.77
10/10/2019 18:00,108.1,33.1,633.6,143.3,84,75,74,2,29.77
10/10/2019 18:30,105.1,33,625.3,142.9,84,75,74,2,29.8
10/10/2019 19:00,98,32.4,578.6,130.2,84,75,74,2,29.8
10/10/2019 19:30,86.5,31.1,478.8,108.1,84,75,74,2,29.8
10/10/2019 20:00,84.7,30.6,463.2,104.9,82,75,79,3,29.83
10/10/2019 20:30,82.7,30.3,436.8,102.1,82,73,74,3,29.83
10/10/2019 21:00,85.9,30.3,449.6,99.8,81,73,79,2,29.83
10/10/2019 21:30,83.4,30.7,477.1,105.6,81,73,79,3,29.86
10/10/2019 22:00,82.2,30,432.9,101,81,73,79,2,29.86
10/10/2019 22:30,84,30.2,463.3,101,81,75,84,3,29.86
10/10/2019 23:00,81,29.6,433.9,98.1,81,75,84,3,29.86
10/10/2019 23:30,81.8,29.3,428.8,93.7,82,75,79,5,29.83
10/11/2019 0:00,78.9,29.4,430.5,93.4,82,77,84,3,29.8
10/11/2019 0:30,73.2,28.8,387.2,89.4,82,77,84,2,29.8
10/11/2019 1:00,73.5,28.7,385.6,88.3,81,77,89,2,29.8
10/11/2019 1:30,74.1,28.7,389.9,88.4,81,77,89,2,29.8
10/11/2019 2:00,73.3,28.9,393.8,91.4,81,77,89,2,29.77
10/11/2019 2:30,73.4,28.8,384.9,89.4,81,77,89,1,29.77
10/11/2019 3:00,74.7,28.7,382.7,87.4,81,77,89,2,29.77
10/11/2019 3:30,77.1,29.1,405.9,92.5,81,77,89,2,29.77
10/11/2019 4:00,76,29.2,410.4,94.8,81,77,89,2,29.77
10/11/2019 4:30,76,29.1,401.8,93,81,77,89,2,29.77
10/11/2019 5:00,75,29.2,406.8,94.6,81,77,89,2,29.77
10/11/2019 5:30,73.4,29,384.8,90.2,81,77,89,2,29.77
10/11/2019 6:00,74.6,29,390.6,89.2,81,77,89,1,29.77
10/11/2019 6:30,77,29.5,427.3,94.5,81,77,89,2,29.8
10/11/2019 7:00,82.6,30.3,489.3,104.4,82,77,84,2,29.8
10/11/2019 7:30,99.8,31.5,566.7,121.4,84,77,79,2,29.8
10/11/2019 8:00,99.6,31.8,564.1,120.4,86,75,70,3,29.83
10/11/2019 8:30,99.3,32.6,610.2,134.5,86,75,70,3,29.83
10/11/2019 9:00,101,33.2,616.6,140.1,86,75,70,3,29.83
10/11/2019 9:30,102.4,33.5,617.2,142.8,88,75,66,6,29.83
10/11/2019 10:00,104.3,33.7,619.4,143.9,90,75,62,7,29.83
10/11/2019 10:30,106.6,33.8,620.5,143.2,90,73,59,6,29.83
10/11/2019 11:00,108,33.8,624.5,143,88,75,66,8,29.8
10/11/2019 11:30,108.4,33.5,629,143.2,90,75,62,8,29.8
10/11/2019 12:00,107,33.2,611.4,137.5,90,77,66,9,29.8
10/11/2019 12:30,107.1,33.3,620.1,138.3,90,75,62,8,29.77
10/11/2019 13:00,109.4,33.7,633.7,142.8,90,73,59,9,29.77
10/11/2019 13:30,111.5,33.9,635.9,143.9,90,72,55,12,29.74
10/11/2019 14:00,109.8,33.1,613.7,149.9,91,73,55,12,29.74
10/11/2019 14:30,110.3,31.5,742.2,204.2,90,77,66,15,29.74
10/11/2019 15:00,92.5,31.3,581,143.9,84,73,70,13,29.74
10/11/2019 15:30,104.7,31.7,671.4,189.4,81,75,84,10,29.74
10/11/2019 16:00,107.6,31.7,689.5,198.3,82,73,74,2,29.71
10/11/2019 16:30,108.2,31.3,648.7,186.3,84,75,74,2,29.71
10/11/2019 17:00,105.7,31.6,694.9,202.3,86,73,66,5,29.74
10/11/2019 17:30,108.2,31.1,642.9,183.3,86,73,66,5,29.74
10/11/2019 18:00,107.8,30.9,628.2,176.8,86,72,62,6,29.74
10/11/2019 18:30,84.8,32.9,592.3,130.1,82,75,79,3,29.77
10/11/2019 19:00,98.9,33.6,608.8,136.8,82,75,79,3,29.77
10/11/2019 19:30,89.2,32,476.8,116.9,81,75,84,3,29.77
10/11/2019 20:00,90,31.8,479,118.2,81,75,84,2,29.77
10/11/2019 20:30,89.3,31.7,476.5,115.3,81,75,84,2,29.8
10/11/2019 21:00,89.4,31.6,460.7,112.3,81,77,89,2,29.8
10/11/2019 21:30,89,31.7,478.9,114.9,81,77,89,3,29.83
10/11/2019 22:00,90.2,31.7,468.2,113.9,81,77,89,2,29.83
10/11/2019 22:30,93.3,32.2,492.8,121.3,81,77,89,2,29.83
10/11/2019 23:00,91.7,32.3,492.1,123.1,81,77,89,2,29.83
10/11/2019 23:30,90.8,32.3,505,122.8,82,75,79,5,29.83
10/12/2019 0:00,85.7,32.3,479.5,126,82,77,84,3,29.8
10/12/2019 0:30,79.7,31.3,419.9,108.7,82,77,84,2,29.8
10/12/2019 1:00,81.3,31.2,420.8,107.8,81,77,89,2,29.8
10/12/2019 1:30,81.6,31.2,419,107.1,81,77,89,2,29.8
10/12/2019 2:00,81.3,31.4,432.4,111.5,81,77,89,2,29.77
10/12/2019 2:30,79.2,31.3,429.3,112,81,77,89,1,29.77
10/12/2019 3:00,80.7,31.2,426.3,109.9,81,77,89,2,29.77
10/12/2019 3:30,84.1,31.3,440.2,111.7,81,77,89,2,29.77
10/12/2019 4:00,81.4,31.1,425.1,108.1,81,77,89,2,29.77
10/12/2019 4:30,80.3,31.3,439.3,112.1,81,77,89,2,29.77
10/12/2019 5:00,78,30.9,408.9,104.3,81,77,89,2,29.77
10/12/2019 5:30,76.1,30.6,396.6,100.5,81,77,89,2,29.77
10/12/2019 6:00,76.3,30.6,399.2,99.8,81,77,89,1,29.77
10/12/2019 6:30,76.3,30.5,405.6,99.5,81,77,89,2,29.8
10/12/2019 7:00,77.2,30.4,400.9,98.3,82,77,84,2,29.8
10/12/2019 7:30,90.4,31.9,515.1,119.1,84,77,79,2,29.8
10/12/2019 8:00,89.9,32.1,498.7,124.3,86,75,70,3,29.83
10/12/2019 8:30,97.2,33.3,582.1,132.6,86,75,70,3,29.83
10/12/2019 9:00,97.7,33.6,575.2,132.8,86,75,70,3,29.83
10/12/2019 9:30,96.7,33.1,546.7,128.4,88,75,66,6,29.83
10/12/2019 10:00,97.4,32.7,532,128.2,90,75,62,7,29.83
10/12/2019 10:30,98.1,33.2,572.5,131.3,90,73,59,6,29.83
10/12/2019 11:00,100.9,33.7,593.5,136.3,88,75,66,8,29.8
10/12/2019 11:30,100.7,33.3,564.4,126.5,90,75,62,8,29.8
10/12/2019 12:00,101.6,33.7,569.2,129,90,77,66,9,29.8
10/12/2019 12:30,102.5,34.1,595.3,135.4,90,75,62,8,29.77
10/12/2019 13:00,102.3,34,597.6,135.6,90,73,59,9,29.77
10/12/2019 13:30,102.2,34.4,601.8,138.1,90,72,55,12,29.74
10/12/2019 14:00,102.6,33.9,599.8,136.4,91,73,55,12,29.74
10/12/2019 14:30,101.3,33,582.9,129.4,90,77,66,15,29.74
10/12/2019 15:00,99.9,32.8,566.7,125.7,84,73,70,13,29.74
10/12/2019 15:30,99.9,32.7,555.4,120.4,81,75,84,10,29.74
10/12/2019 16:00,99.3,32.5,563.8,122.4,82,73,74,2,29.71
10/12/2019 16:30,97.1,31.3,526.9,108.7,84,75,74,2,29.71
10/12/2019 17:00,94.6,30.9,505.6,105,86,73,66,5,29.74
10/12/2019 17:30,94.6,31.6,530.6,110.9,86,73,66,5,29.74
10/12/2019 18:00,94.5,32,525.1,114.7,86,72,62,6,29.74
10/12/2019 18:30,94.6,32.4,536.4,118.8,82,75,79,3,29.77
10/12/2019 19:00,93.6,32.3,526.3,119,82,75,79,3,29.77
10/12/2019 19:30,87.5,31.5,489.6,116.6,81,75,84,3,29.77
10/12/2019 20:00,85.7,31.3,480.5,114.1,81,75,84,2,29.77
10/12/2019 20:30,84.6,31.2,468.8,112.6,81,75,84,2,29.8
10/12/2019 21:00,85.3,31.3,461.8,111.9,81,77,89,2,29.8
10/12/2019 21:30,84.8,31.3,457.8,112,81,77,89,3,29.83
10/12/2019 22:00,85.8,31.4,466,113.2,81,77,89,2,29.83
10/12/2019 22:30,88.5,31.4,473.4,114.7,81,77,89,2,29.83
10/12/2019 23:00,88.4,31.4,462.7,113.7,81,77,89,2,29.83
10/12/2019 23:30,87.7,31.5,460.5,113.5,81,77,89,3,29.83
10/13/2019 0:00,85,31.4,446.5,111.2,82,77,84,3,29.83
10/13/2019 0:30,80.2,30.9,413.3,103.6,82,77,84,6,29.83
10/13/2019 1:00,80.9,31,423.3,105.3,82,77,84,5,29.8
10/13/2019 1:30,80.3,30.9,412.7,103.8,81,77,89,2,29.8
10/13/2019 2:00,78.7,30.7,402,100.2,82,77,84,2,29.8
10/13/2019 2:30,78.4,30.6,400.8,99.2,81,77,89,2,29.77
10/13/2019 3:00,79.3,30.6,404.7,100,81,77,89,2,29.77
10/13/2019 3:30,82.8,30.7,421.5,103.7,81,79,94,2,29.77
10/13/2019 4:00,83,30.4,397.4,98.7,81,79,94,1,29.77
10/13/2019 4:30,82.6,30.2,396.1,96.9,79,77,94,2,29.77
10/13/2019 5:00,80.4,30,386.7,94.7,79,77,94,2,29.77
10/13/2019 5:30,76.6,29.7,371.1,91.7,79,77,94,2,29.77
10/13/2019 6:00,75.9,29.9,383,95.5,79,77,94,2,29.77
10/13/2019 6:30,76.2,30,384.3,95.8,79,77,94,2,29.77
10/13/2019 7:00,80.3,30.3,412.3,101.6,81,77,89,2,29.8
10/13/2019 7:30,83.3,30.7,425.7,106.5,82,79,89,2,29.8
10/13/2019 8:00,85.8,31,439.3,107.3,84,79,84,3,29.83
10/13/2019 8:30,87.8,31.8,469.9,117,86,77,74,5,29.83
10/13/2019 9:00,92.7,32.8,507.9,127.7,88,77,70,7,29.83
10/13/2019 9:30,95.1,33.6,542.1,136.3,88,77,70,8,29.83
10/13/2019 10:00,98.8,34,564.2,132.1,88,77,70,7,29.83
10/13/2019 10:30,98.3,33.9,564,132,90,77,66,7,29.83
10/13/2019 11:00,98,34,565.7,132.7,90,75,62,7,29.83
10/13/2019 11:30,97,32.7,545.4,119.9,90,75,62,7,29.83
10/13/2019 12:00,95.7,32.4,550.8,118.2,91,75,59,7,29.8
10/13/2019 12:30,90,30.9,484.8,109.6,90,73,59,7,29.77
10/13/2019 13:00,93.5,31.4,507.2,112.8,91,68,46,10,29.77
10/13/2019 13:30,95.5,32.5,527.3,122.7,86,72,62,14,29.77
10/13/2019 14:00,96.2,32.8,547.7,122,88,73,62,10,29.77
10/13/2019 14:30,95.9,32.8,552.5,124.3,88,75,66,10,29.74
10/13/2019 15:00,95.8,33,545.7,128.2,90,75,62,10,29.74
10/13/2019 15:30,94.7,32.2,531.7,119.1,88,75,66,10,29.74
10/13/2019 16:00,89.5,31.3,493.4,115.8,88,72,58,12,29.71
10/13/2019 16:30,91.4,32.5,527.9,123.3,88,75,66,9,29.71
10/13/2019 17:00,94.1,32.9,543.8,124.1,88,75,66,9,29.71
10/13/2019 17:30,93.7,33.4,555.1,130.5,86,75,70,10,29.71
10/13/2019 18:00,90.8,32.7,531.4,127.8,86,75,70,10,29.74
10/13/2019 18:30,88.3,31.4,485.2,118.4,84,75,74,14,29.77
10/13/2019 19:00,89.6,31.4,475.5,114.8,84,75,74,10,29.77
10/13/2019 19:30,89.9,31.6,469.3,113.8,84,73,70,12,29.77
10/13/2019 20:00,89.4,32,472.5,117.1,84,73,70,7,29.8
10/13/2019 20:30,89,32.1,472,117,84,75,74,7,29.8
10/13/2019 21:00,88.9,32,467.5,117,84,75,74,8,29.83
10/13/2019 21:30,88.2,31.9,465.3,116,82,75,79,10,29.83
10/13/2019 22:00,89.6,31.7,468.3,114.5,82,77,84,8,29.83
10/13/2019 22:30,92,31.8,475.5,117.4,82,77,84,9,29.83
10/13/2019 23:00,92,31.6,465.2,114,82,77,84,7,29.83
10/13/2019 23:30,91.8,31.5,462.9,112.4,82,77,84,8,29.83
10/14/2019 0:00,88.2,31.3,442.5,108.7,82,77,84,8,29.83
10/14/2019 0:30,82.5,30.7,405.8,99.7,82,77,84,6,29.83
10/14/2019 1:00,83.1,30.8,408.6,102.1,82,75,79,5,29.83
10/14/2019 1:30,83.2,30.6,395.1,99.2,82,75,79,5,29.8
10/14/2019 2:00,82.1,30.6,396.9,99.3,82,75,79,5,29.8
10/14/2019 2:30,81.8,30.5,392.6,98.9,81,75,84,3,29.8
10/14/2019 3:00,80.1,30.5,392.6,98.6,81,75,84,2,29.8
10/14/2019 3:30,82.8,30.7,409.6,101.1,81,75,84,2,29.77
10/14/2019 4:00,81.9,30.6,408,101.1,81,77,89,2,29.77
10/14/2019 4:30,81.8,30.5,410.6,100.4,81,77,89,2,29.77
10/14/2019 5:00,81.4,30.4,402.6,99.2,81,77,89,2,29.77
10/14/2019 5:30,81.4,30.6,417.9,101.9,81,77,89,2,29.77
10/14/2019 6:00,80.8,30.7,422.4,102.6,81,77,89,2,29.77
10/14/2019 6:30,84.6,31.1,460,108.6,81,77,89,2,29.8
10/14/2019 7:00,92.3,31.7,501.2,115.2,82,77,84,1,29.8
10/14/2019 7:30,106.5,32.1,616.1,148.2,84,77,79,3,29.8
10/14/2019 8:00,109.3,31.1,658.2,174.3,84,79,84,5,29.83
10/14/2019 8:30,86.7,33.2,606.9,135.5,86,77,74,6,29.83
10/14/2019 9:00,105,34.3,624.9,143.9,84,75,74,6,29.83
10/14/2019 9:30,113.1,34.6,625.6,143.8,86,75,70,7,29.86
10/14/2019 10:00,114.4,35.4,613.9,143.6,88,75,66,5,29.86
10/14/2019 10:30,114.1,35.2,627.7,163.9,90,77,66,6,29.86
10/14/2019 11:00,111.1,31.8,724.8,198.2,90,77,66,8,29.83
10/14/2019 11:30,108.4,30.9,668.9,178.6,90,75,62,8,29.83
10/14/2019 12:00,108.6,31,656.7,178.2,91,75,59,10,29.83
10/14/2019 12:30,108.1,31.2,644.2,179.4,91,70,49,10,29.83
10/14/2019 13:00,106.9,31,631.4,176.5,91,72,52,9,29.8
10/14/2019 13:30,105.9,30.7,620.8,174.7,91,70,49,9,29.77
10/14/2019 14:00,105,29.8,588.1,161.3,93,70,46,10,29.77
10/14/2019 14:30,104.3,29.5,578,158.9,91,70,49,10,29.74
10/14/2019 15:00,105.1,29.9,592.5,162.6,91,70,49,10,29.74
10/14/2019 15:30,107.4,31.1,635.5,180.1,91,72,52,12,29.74
10/14/2019 16:00,108.2,31.6,651.9,187.6,90,75,62,17,29.74
10/14/2019 16:30,109,31.8,656,189.4,88,75,66,17,29.74
10/14/2019 17:00,108.5,31.7,643.6,185.6,86,73,66,14,29.74
10/14/2019 17:30,108.4,31.5,646.2,182.2,86,75,70,13,29.77
10/14/2019 18:00,107,31,618,174.2,84,75,74,10,29.77
10/14/2019 18:30,105.9,30.4,595.1,163,84,75,74,7,29.77
10/14/2019 19:00,101.2,29.5,555.7,152.4,84,75,74,7,29.77
10/14/2019 19:30,92.3,28.2,471.4,131.4,84,75,74,3,29.8
10/14/2019 20:00,89.5,28.7,474.2,135.2,82,75,79,3,29.8
10/14/2019 20:30,89.6,28.8,485.8,138.3,82,75,79,3,29.83
10/14/2019 21:00,88,28.4,468.6,133.3,81,73,79,2,29.83
10/14/2019 21:30,86.7,28.1,457.2,130,81,73,79,1,29.83
10/14/2019 22:00,89.3,28.1,465.9,129.3,81,73,79,2,29.83
10/14/2019 22:30,90.6,28.2,467.1,130.9,81,73,79,3,29.83
10/14/2019 23:00,89.2,28.2,456.7,129,81,75,84,2,29.83
10/14/2019 23:30,87.1,28.1,451.3,129.2,81,75,84,2,29.83
10/15/2019 0:00,84.2,28,434.1,127.7,81,75,84,2,29.83
10/15/2019 0:30,78.4,27.6,398.6,122.2,81,73,79,2,29.83
10/15/2019 1:00,78.4,27.6,395.9,121.4,81,73,79,2,29.8
10/15/2019 1:30,78,27.6,396.8,122.2,81,73,79,2,29.8
10/15/2019 2:00,78,27.5,392.8,120.3,79,75,89,2,29.8
10/15/2019 2:30,78.6,27.5,393.6,120.3,79,75,89,2,29.8
10/15/2019 3:00,79.9,27.6,396.3,120.7,79,75,89,1,29.8
10/15/2019 3:30,82.6,27.6,408.5,123.4,79,75,89,1,29.77
10/15/2019 4:00,81.7,27.3,394.7,119.6,79,75,89,2,29.77
10/15/2019 4:30,82,27.3,398.6,119.2,79,75,89,2,29.8
10/15/2019 5:00,81.6,27.4,395.9,119.5,79,75,89,1,29.8
10/15/2019 5:30,81.3,27.5,408,121,79,75,89,2,29.8
10/15/2019 6:00,80.2,27.5,405.1,120.6,79,75,89,2,29.8
10/15/2019 6:30,80.5,27.5,413.7,122.9,79,75,89,2,29.8
10/15/2019 7:00,88.8,27.7,460.6,126.8,81,77,89,1,29.8
10/15/2019 7:30,105.7,28.8,578.3,149.4,82,77,84,2,29.83
10/15/2019 8:00,105.1,29.2,595.9,154.9,84,77,79,2,29.83
10/15/2019 8:30,103.6,29.7,596.7,159,86,77,74,2,29.83
10/15/2019 9:00,103.6,30.4,633.1,172.7,86,75,70,5,29.86
10/15/2019 9:30,110.4,31.1,637.4,177.9,88,75,66,6,29.86
10/15/2019 10:00,102.7,31.5,584.8,155.4,88,75,66,6,29.86
10/15/2019 10:30,113.1,32.2,721.5,192.6,88,75,66,7,29.86
10/15/2019 11:00,108.1,31.8,626.9,169.6,90,77,66,6,29.83
10/15/2019 11:30,103,32.3,668.6,171.4,88,75,66,7,29.83
10/15/2019 12:00,117.1,32.4,700.9,200.2,88,75,66,7,29.83
10/15/2019 12:30,112.9,32.1,670.8,192,88,77,70,8,29.8
10/15/2019 13:00,108.7,31.5,635.2,178.2,88,75,66,9,29.8
10/15/2019 13:30,88.1,31.7,582.4,123.6,88,73,62,8,29.77
10/15/2019 14:00,106.1,33.2,634.2,140.8,91,72,52,8,29.74
10/15/2019 14:30,113.3,33.4,633.4,141.2,91,70,49,8,29.74
10/15/2019 15:00,113.9,33.6,634.7,142.3,91,70,49,8,29.74
10/15/2019 15:30,112.6,32.3,677.7,182.9,90,70,52,7,29.74
10/15/2019 16:00,115.9,32.2,690.1,197.5,88,75,66,9,29.74
10/15/2019 16:30,114.8,31.4,676.1,185.3,88,73,62,10,29.74
10/15/2019 17:00,109.9,30.7,634.3,169.4,86,75,70,10,29.74
10/15/2019 17:30,91.9,31.7,611.8,145.7,86,73,66,9,29.74
10/15/2019 18:00,111.1,31.4,690,190.8,86,73,66,9,29.77
10/15/2019 18:30,85.5,31.7,582.9,124.6,84,75,74,6,29.77
10/15/2019 19:00,99,32.4,580.6,128,84,75,74,6,29.77
10/15/2019 19:30,86.5,30.9,460.3,103.5,84,75,74,5,29.77
10/15/2019 20:00,89.4,30.8,473.6,102.7,84,75,74,3,29.8
10/15/2019 20:30,88.1,31.2,471.9,106,84,75,74,5,29.8
10/15/2019 21:00,88.5,31.3,477,105.1,82,77,84,2,29.83
10/15/2019 21:30,87.5,31.2,468.9,104.4,82,77,84,3,29.83
10/15/2019 22:00,87.5,31,462.3,104,82,77,84,3,29.86
10/15/2019 22:30,88.9,31,462,103.1,82,77,84,3,29.86
10/15/2019 23:00,88.5,30.8,452.8,107.4,82,77,84,2,29.86
10/15/2019 23:30,88.7,30.9,456.4,105.5,82,77,84,3,29.86
10/16/2019 0:00,85.8,30.9,437.9,106.3,82,77,84,3,29.83
10/16/2019 0:30,81.3,30.7,414.2,101.6,82,77,84,3,29.83
10/16/2019 1:00,81.9,30.8,419,103,82,79,89,3,29.83
10/16/2019 1:30,81.9,30.8,417.3,102.2,82,77,84,5,29.83
10/16/2019 2:00,82,30.9,416.8,103.5,82,77,84,5,29.8
10/16/2019 2:30,81.4,30.8,413.7,102.2,82,77,84,5,29.8
10/16/2019 3:00,83,30.8,420.4,103.6,81,77,89,5,29.77
10/16/2019 3:30,86.1,31,434.3,106.4,81,77,89,2,29.77
10/16/2019 4:00,85.7,30.7,425.9,104.1,81,77,89,2,29.77
10/16/2019 4:30,84.8,30.6,418.2,101.5,81,77,89,3,29.77
10/16/2019 5:00,84.7,30.5,415.1,100.5,81,77,89,3,29.77
10/16/2019 5:30,84.6,30.6,426.1,102.7,81,77,89,2,29.77
10/16/2019 6:00,83.9,30.6,428.9,103.1,81,77,89,2,29.77
10/16/2019 6:30,83.5,30.6,424.5,102.5,81,77,89,3,29.8
10/16/2019 7:00,88.4,31,476,108.6,81,77,89,2,29.8
10/16/2019 7:30,108.1,32.9,619.8,139.4,81,77,89,2,29.83
10/16/2019 8:00,107.6,33.1,613.7,138.4,82,77,84,3,29.83
10/16/2019 8:30,105.4,33.4,614.7,139.8,82,77,84,5,29.83
10/16/2019 9:00,103.3,33.6,608.5,141.6,86,79,79,5,29.83
10/16/2019 16:30,85.6,32.8,588.6,133.4,88,77,70,13,29.71
10/16/2019 17:00,103.6,32.8,652.7,153.6,86,77,74,14,29.71
10/16/2019 17:30,115.5,32,756.8,210.5,88,75,66,9,29.71
10/16/2019 18:00,112.1,31.7,667.7,187.7,86,75,70,8,29.74
10/16/2019 18:30,110.2,30.9,650.4,175.8,84,75,74,9,29.74
10/16/2019 19:00,83.2,32.2,582.4,128.1,84,75,74,8,29.74
10/16/2019 19:30,92.6,32.8,558.3,125.5,84,77,79,8,29.77
10/16/2019 20:00,90.8,32.3,520.6,113.6,84,75,74,6,29.77
10/16/2019 20:30,91,32.4,530.9,116.3,84,77,79,7,29.77
10/16/2019 21:00,91,32.6,528.2,117.1,82,77,84,6,29.8
10/16/2019 21:30,90,32.8,522.6,116.9,82,77,84,5,29.8
10/16/2019 22:00,90.9,32.8,527.7,117.5,82,77,84,3,29.8
10/16/2019 22:30,91.2,33.1,534.7,122.8,82,77,84,2,29.83
10/16/2019 23:00,89.8,33,524.2,121.9,82,77,84,2,29.83
10/16/2019 23:30,89.2,32.7,505.2,115.6,82,77,84,2,29.8
10/17/2019 0:00,87.3,32.5,483,111.2,82,77,84,2,29.8
10/17/2019 0:30,83,32,453.5,112.7,82,77,84,5,29.8
10/17/2019 1:00,82.7,31.9,451.7,112.1,82,77,84,5,29.8
10/17/2019 1:30,82.8,31.9,448.6,111.7,82,75,79,5,29.77
10/17/2019 2:00,82.5,31.8,444.1,111,82,75,79,5,29.77
10/17/2019 2:30,82.1,31.8,441.5,111,81,77,89,2,29.77
10/17/2019 3:00,83.8,31.8,450.4,111.6,81,77,89,3,29.77
10/17/2019 3:30,86.4,32,464.2,115.1,81,77,89,3,29.74
10/17/2019 4:00,86.5,31.9,457,113.1,81,77,89,1,29.74
10/17/2019 4:30,86.1,31.8,454.8,111.7,81,77,89,1,29.74
10/17/2019 5:00,85.9,31.8,453.3,111.4,81,77,89,2,29.74
10/17/2019 5:30,85.8,31.9,458.1,108.3,81,77,89,2,29.74
10/17/2019 6:00,84.3,31.5,441.6,100,81,77,89,1,29.77
10/17/2019 6:30,84.5,31.4,446.7,99.1,81,77,89,2,29.77
