Origin Time,Latitude,Longitude,Magnitude,Depth,Region
26-09-2018 01:29:46 WIB,-5.49,142.14,4.8,29 Km,"New Guinea, Papua New Guinea"
24-09-2018 06:30:22 WIB,-8.27,116.77,4.4,10 Km,24 km BaratLaut P.PANJANG-NTB
23-09-2018 10:09:39 WIB,0.48,126.30,5.0,46 Km,Northern Molucca Sea
23-09-2018 02:16:53 WIB,-6.86,130.64,4.9,91 Km,Banda Sea
23-09-2018 00:43:23 WIB,-8.34,116.74,4.2,13 Km,21 km BaratLaut P.PANJANG-NTB
22-09-2018 19:08:20 WIB,-0.98,120.04,4.7,10 Km,21 Km tenggara Palu - SULTENG
22-09-2018 19:08:18 WIB,-0.92,119.84,4.8,10 Km,4 Km barat daya Palu - SULTENG
21-09-2018 21:43:28 WIB,-8.06,116.24,3.7,10 Km,30 km BaratLaut LOMBOKUTARA-NTB
21-09-2018 14:54:35 WIB,-8.32,116.12,3.7,16 Km,18 Km Barat Laut Lombok Utara -
19-09-2018 01:45:06 WIB,-8.31,116.08,4.3,10 Km,23 km BaratLaut LOMBOKUTARA-NTB
18-09-2018 14:33:39 WIB,5.17,96.23,4.8,7 Km,(36 km Tenggara SIgli - Aceh
18-09-2018 14:27:16 WIB,-8.14,116.27,4.7,10 Km,26 Km Baratlaut LOMBOKUTARA-NTB
18-09-2018 08:52:28 WIB,-10.69,123.42,3.9,10 Km,"20 KM TIMUR ROTE, NTT"
17-09-2018 13:06:04 WIB,-8.21,115.5,3.7,6 Km,19 Km BaratLaut KARANGASEM-BALI
16-09-2018 20:51:35 WIB,-8.79,109.90,4.2,12 Km,"110 km BaratDaya Bantul DIY, Indonesia"
16-09-2018 13:54:34 WIB,-4.99,102.91,5.0,52 Km,"Southern Sumatra, Indonesia"
15-09-2018 21:00:55 WIB,-8.95,118.83,3.7,10 Km,55 km Tenggara BIMA-NTB
14-09-2018 23:38:25 WIB,01.05,123.33,4.3,24 Km,17 Km Timur Laut Bolaang Mongondow Utara-SULUT
14-09-2018 22:50:15 WIB,-2.76,138.85,5.9,34 Km,"Irian Jaya, Indonesia"
14-09-2018 22:50:14 WIB,-2.77,138.86,5.9,26 Km,"Irian Jaya, Indonesia"
14-09-2018 14:51:25 WIB,6.99,94.19,5.5,75 Km,"Nicobar Islands, India Region"
14-09-2018 11:57:08 WIB,-8.16,116.37,4.3,12 Km,13 km Barat Laut Lombok Utara -
13-09-2018 04:49:35 WIB,-8.31,116.18,3.8,10 Km,20 Km TimurLaut LOMBOKBARAT-NTB
13-09-2018 01:07:51 WIB,-0.12,123.72,4.8,128 Km,59 Km Barat Daya BOLAANGMONGONDOWSELATAN
12-09-2018 14:27:49 WIB,-5.43,102.30,5.3,40 Km,"Southern Sumatra, Indonesia"
11-09-2018 19:52:35 WIB,-4.60,102.24,4.7,26 Km,80 km BaratDaya SELUMA-BENGKULU
11-09-2018 13:42:53 WIB,-0.73,121.92,4.7,10 Km,"Selat Togean, 41 km arah timurlaut Ampana"
11-09-2018 09:40:05 WIB,-8.32,116.19,4.0,10 Km,19 Km TimurLaut LOMBOKBARAT-NTB
11-09-2018 03:22:27 WIB,-8.32,116.48,5.4,10 Km,"Sumbawa Region, Indonesia"
11-09-2018 03:22:26 WIB,-8.41,116.52,5.3,10 Km,"Sumbawa Region, Indonesia"
10-09-2018 15:49:17 WIB,-8.12,116.46,4.6,10 Km,17 Km Timur Laut Lombok Utara -
10-09-2018 10:50:15 WIB,-8.16,116.60,5.0,10 Km,"Sumbawa Region, Indonesia"
10-09-2018 09:49:58 WIB,-5.86,103.89,4.8,25 Km,74 km BaratDaya PESISIRBARAT-LAMPUNG
09-09-2018 11:53:35 WIB,-8.13,116.58,4.8,5 Km,23 km TimurLaut LOMBOKUTARA-NTB
09-09-2018 03:18:46 WIB,2.37,96.17,5.0,35 Km,"Northern Sumatra, Indonesia"
09-09-2018 03:18:45 WIB,2.38,96.06,5.1,27 Km,"Northern Sumatra, Indonesia"
08-09-2018 03:44:10 WIB,2.70,125.03,5.4,194 Km,"Talaud Islands, Indonesia"
08-09-2018 00:14:36 WIB,-8.26,116.66,5.0,10 Km,"Sumbawa Region, Indonesia"
06-09-2018 13:43:09 WIB,-8.29,116.99,5.1,10 Km,"Sumbawa Region, Indonesia"
06-09-2018 07:13:49 WIB,0.71,96.78,5.3,14 Km,Off West Coast of Northern Sumatra
04-09-2018 18:24:57 WIB,-8.49,116.93,4.0,10 Km,6 km Tenggara P.PANJANG-NTB
04-09-2018 02:41:41 WIB,-8.28,116.12,4.0,12 Km,20 Km BaratLaut LOMBOKUTARA-NTB
03-09-2018 08:32:43 WIB,-8.17,116.84,4.2,10 Km,30 Km BaratLaut P.PANJANG-NTB
02-09-2018 11:11:49 WIB,-5.69,131.05,5.1,111 Km,Banda Sea
02-09-2018 07:15:47 WIB,-8.15,116.37,5.3,16 Km,"Sumbawa Region, Indonesia"
30-10-2018 16:21:12 WIB,01.04,122.68,3.7,45 Km,24 km TimurLaut Gorontalo Utara
30-10-2018 04:11:19 WIB,-6.97,104.92,5.0,65 Km,"Sunda Strait, Indonesia"
28-10-2018 14:53:16 WIB,3.93,126.45,4.8,10 Km,27 km BaratDaya Melonguane-SULUT
28-10-2018 08:07:07 WIB,4.10,126.63,4.6,21 Km,"181028080707 locstring=""11 km BaratLaut KEP-TALAUD -SULUT"""
28-10-2018 07:01:52 WIB,5.31,126.03,4.3,170 Km,160 km BaratLaut KEP-TALAUD -SULUT
28-10-2018 03:18:55 WIB,04.06,126.74,4.2,14 Km,3 km TimurLaut KEP-TALAUD -SULUT
27-10-2018 16:06:31 WIB,-9.25,115.83,4.7,73 Km,66 Km Tenggara Klungkung - Bali
26-10-2018 06:15:24 WIB,1.57,126.29,5.2,10 Km,Northern Molucca Sea
25-10-2018 14:03:22 WIB,-0.48,120.03,3.8,19 Km,"5 Km BaratDaya Ampibabo, Parigi Moutong-SULTENG"
24-10-2018 04:52:57 WIB,-8.21,116.75,4.4,10 Km,30 km Barat Laut P.Panjang - NTB
24-10-2018 03:46:14 WIB,0.32,123.05,4.1,96 Km,41 Km Tenggara Kab. Gorontalo
23-10-2018 18:42:41 WIB,-0.63,133.35,4.5,11 Km,68 km Tenggara TAMBRAUW - PAPUA BARAT
23-10-2018 15:14:11 WIB,-0.28,120.03,4.4,10 Km,5 Km Utara Parigi Moutong
23-10-2018 15:14:10 WIB,-0.37,119.92,4.4,10 Km,Sulawesi
23-10-2018 02:39:12 WIB,-9.32,117.21,4.7,55 Km,75 Km Tenggara SUMBAWABARAT-NTB
22-10-2018 23:07:49 WIB,-1.63,120.18,5.0,10 Km,"Sulawesi, Indonesia"
22-10-2018 08:09:52 WIB,-0.71,119.99,3.7,10 Km,25 km TimurLaut Palu - SULTENG)
21-10-2018 11:28:59 WIB,-1.28,120.47,4.5,10 Km,34 km Barat Poso - SULTENG
21-10-2018 09:58:05 WIB,-1.19,120.57,4.1,10 Km,"Sulawesi,Indonesia"
21-10-2018 01:52:00 WIB,5.18,126.65,5.3,94 Km,"Mindanao, Philippines"
20-10-2018 23:46:54 WIB,-2.72,140.55,4.5,10 Km,16 km Tenggara KAB.JAYAPURA - PAPUA -
20-10-2018 20:33:55 WIB,-1.14,119.01,3.7,10 Km,"Sulawesi,Indonesia"
20-10-2018 16:47:53 WIB,-6.61,128.29,5.4,347 Km,Banda Sea
20-10-2018 16:27:22 WIB,-1.83,120.58,4.1,10 Km,"Sulawesi,Indonesia"
20-10-2018 12:21:17 WIB,-1.79,120.55,4.7,10 Km,"Sulawesi,Indonesia"
19-10-2018 23:56:24 WIB,-10.07,120.80,3.9,10 Km,51 km Tenggara Sumba Timur - NTT
19-10-2018 18:02:42 WIB,-8.46,119.56,4.6,168 Km,60 Km BaratLaut Manggarai Barat-NTT
19-10-2018 16:19:34 WIB,-10.31,123.87,4.9,10 Km,Timor Region
19-10-2018 16:04:30 WIB,-2.37,139.35,4.9,58 Km,86 km Tenggara SARMI - PAPUA -
19-10-2018 13:47:36 WIB,-1.97,133.27,3.8,10 Km,34 km Barat Laut TELUK BINTUNI -
19-10-2018 12:55:11 WIB,-2.74,139.28,5.5,47 Km,Near North Coast of Irian Jaya
19-10-2018 09:06:15 WIB,-0.13,119.71,4.0,12 Km,3 km arah tenggara Malei Donggala Sulteng
19-10-2018 05:12:17 WIB,1.79,99.00,4.9,112 Km,"Northern Sumatra, Indonesia"
18-10-2018 11:29:03 WIB,4.70,96.17,5.0,11 Km,"Northern Sumatra, Indonesia"
18-10-2018 08:13:01 WIB,-8.20,116.24,4.8,10 Km,21 Km BaratLaut Lombok Utara-NTB
16-10-2018 23:26:36 WIB,-9.86,118.82,4.9,44 Km,50 Km BaratDaya SumbaBaratDaya-NTT
15-10-2018 23:26:52 WIB,3.84,96.05,5.1,23 Km,"Northern Sumatra, Indonesia"
15-10-2018 13:48:54 WIB,-2.47,121.04,3.7,10 Km,19 Km Barat Laut Luwu Timur- SULSEL
15-10-2018 06:03:32 WIB,0.95,126.88,4.3,19 Km,58 km Barat JAILOLO-MALUT
14-10-2018 05:48:15 WIB,4.65,94.62,4.5,Km,"1810034946 locstring=""(106 km Barat Calang-Aceh Jaya-ACEH"""
14-10-2018 02:38:24 WIB,-8.88,105.36,5.0,10 Km,"South of Java, Indonesia"
13-10-2018 11:34:15 WIB,1.47,125.44,5.2,115 Km,"Northern Molucca Sea, Indonesia"
13-10-2018 09:19:02 WIB,-5.44,104.06,3.7,20 Km,44 Km Selatan Pasar Liwa
13-10-2018 09:18:55 WIB,-5.65,103.87,3.7,21 Km,51 Km Barat Daya Pesisir Barat-Lampung
12-10-2018 14:58:21 WIB,-10.48,120.15,4.9,10 Km,"Sumba Region, Indonesia"
11-10-2018 09:55:45 WIB,-4.99,126.75,5.6,14 Km,Banda Sea
11-10-2018 01:44:57 WIB,-7.42,114.47,6.4,10 Km,Bali Sea
11-10-2018 01:44:56 WIB,-7.46,114.44,6.0,12 Km,Bali Sea
10-10-2018 20:54:05 WIB,-7.39,105.06,4.5,54 Km,161 Km BaratDaya LEBAK-BANTEN
10-10-2018 09:16:02 WIB,-8.18,116.82,4.6,10 Km,30 Km BaratLaut P.PANJANG-NTB
09-10-2018 08:03:55 WIB,-3.82,120.23,4.2,5 Km,26 km Tenggara SIDRAP - SULSEL
09-10-2018 04:59:55 WIB,-1.33,120.54,4.7,10 Km,32 km Baratlaut Poso - SULTENG
09-10-2018 04:15:47 WIB,-0.9,119.95,5.1,10 Km,"Minahassa Peninsula, Sulawesi"
09-10-2018 04:03:28 WIB,-0.87,119.94,4.2,9 Km,51 km Tenggara Donggala -SULTENG
09-10-2018 04:02:52 WIB,-4.66,102.21,4.0,28 Km,77 Km BaratDaya SELUMA-BENGKULU
08-10-2018 09:01:16 WIB,-1.53,138.76,4.5,7 Km,38 km Timur Laut SARMI - PAPUA
08-10-2018 00:57:22 WIB,-8.43,116.76,5.0,10 Km,"Sumbawa Region, Indonesia"
08-10-2018 00:57:21 WIB,-8.41,116.81,5.1,10 Km,"Sumbawa Region, Indonesia"
07-10-2018 14:39:27 WIB,-5.78,120.27,4.4,10 Km,39 km Tenggara Bulukumba
07-10-2018 13:40:32 WIB,-5.70,120.67,4.8,10 Km,59 Km Tenggara BULUKUMBA-SULSEL
05-10-2018 09:52:11 WIB,-8.42,116.87,3.9,11 Km,4 Km BaratLaut P.Panjang - NTB
05-10-2018 07:02:07 WIB,-1.62,133.33,3.8,17 Km,60 km Barat Laut TELUK BINTUNI -
05-10-2018 01:27:25 WIB,-1.24,120.49,4.7,10 Km,SULTENG
04-10-2018 22:19:37 WIB,-3.93,122.38,3.8,10 Km,SULTRA
04-10-2018 20:57:21 WIB,02.08,128.57,4.1,10 Km,36 Km Tenggara Morotai - Malut
04-10-2018 19:34:26 WIB,-10.72,120.08,4.0,6 Km,92 km BaratDaya SUMBATIMUR-NTT
04-10-2018 11:09:00 WIB,-10.46,120.29,4.4,59 Km,59 km BaratDaya SUMBATIMUR-NTT
04-10-2018 08:54:30 WIB,-1.51,120.29,4,10 Km,47 km Tenggara SIGI Sulawesi Tengah
04-10-2018 01:46:43 WIB,-10.48,120.26,4.3,44 Km,56 km BaratDaya SUMBATIMUR-NTT
04-10-2018 01:29:00 WIB,-10.51,119.98,4.4,10 Km,71 km BaratDaya SUMBATIMUR-NTT
04-10-2018 01:22:57 WIB,-10.68,120.24,4.1,50 Km,78 km BaratDaya SUMBATIMUR-NTT
04-10-2018 01:18:28 WIB,-10.49,120.27,4.2,10 Km,57 km BaratDaya SUMBATIMUR-NTT
03-10-2018 22:53:30 WIB,-10.31,120.24,4.7,10 Km,38 km BaratDaya SUMBATIMUR-NTT
03-10-2018 21:58:33 WIB,-10.65,120.29,4.1,62 Km,74 km BaratDaya SUMBATIMUR-NTT
03-10-2018 21:46:40 WIB,-10.66,120.24,4.2,10 Km,76 km BaratDaya SUMBATIMUR-NTT
03-10-2018 21:10:52 WIB,-10.52,120.08,4.0,18 Km,66 km BaratDaya SUMBATIMUR-NTT
03-10-2018 20:25:21 WIB,-3.76,123.03,3.9,10 Km,50 km TimurLaut Kendari -SULTRA
03-10-2018 20:25:19 WIB,-3.94,123.07,4.1,10 Km,"Sulawesi, Indonesia"
03-10-2018 19:51:00 WIB,-10.20,120.25,4.4,24 Km,26 km BaratDaya SUMBATIMUR-NTT
03-10-2018 19:38:07 WIB,-10.5,120.17,5.3,13 Km,"Sumba Region, Indonesia"
03-10-2018 19:20:19 WIB,-10.45,120.33,4.2,30 Km,52 km BaratDaya SUMBATIMUR-NTT
03-10-2018 18:54:03 WIB,-10.46,120.24,4.8,10 Km,54 km BaratDaya SUMBATIMUR-NTT
03-10-2018 18:44:40 WIB,-10.66,120.14,4.1,10 Km,78 km BaratDaya SUMBATIMUR-NTT
03-10-2018 18:06:51 WIB,-10.32,120.39,3.8,20 Km,"Sumba Timur,Indonesia"
03-10-2018 17:06:51 WIB,-10.32,120.39,3.8,20 Km,SUMBA TIMUR -Indonesia
03-10-2018 16:58:09 WIB,-10.64,120.37,5.1,22 Km,"Sumba Region, Indonesia"
03-10-2018 16:49:18 WIB,-10.47,120.3,4.3,51 Km,SUMBA TIMUR -Indonesia
03-10-2018 16:37:59 WIB,-10.5,120.19,4.3,9 Km,SUMBA TIMUR -Indonesia
03-10-2018 15:03:18 WIB,-10.44,120.34,3.7,20 Km,51 km BaratDaya SUMBATIMUR-NTT
03-10-2018 13:14:13 WIB,-2.16,120.86,4.8,10 Km,Di darat 58 km Barat Laut Luwu
03-10-2018 06:38:14 WIB,-10.44,120.19,4,19 Km,SUMBA TIMUR -Indonesia
03-10-2018 05:31:11 WIB,-10.37,120.3,3.8,26 Km,SUMBA TIMUR -Indonesia
03-10-2018 04:12:20 WIB,-3.44,122.86,3.8,11 Km,63 km Timur Laut Kendari - SULTRA
02-10-2018 16:45:20 WIB,-2.10,121.09,4.8,10 Km,54 km BaratLaut Luwu Timur - SULSEL
02-10-2018 16:34:48 WIB,-10.50,120.29,4.3,10 Km,58 km BaratDaya SUMBATIMUR-NTT
02-10-2018 16:12:59 WIB,-10.42,120.17,4.3,36 Km,52 km BaratDaya SUMBATIMUR-NTT
02-10-2018 15:35:14 WIB,-10.58,120.29,4.5,15 Km,66 km BaratDaya SUMBATIMUR-NTT
02-10-2018 15:25:34 WIB,-10.56,120.27,4.1,11 Km,64 km BaratDaya SUMBATIMUR-NTT
02-10-2018 14:56:11 WIB,-0.50,119.83,4.6,8 Km,6 km BaratLaut Donggala - SULTENG
02-10-2018 14:54:33 WIB,-10.73,120.22,4.8,10 Km,84 Km BaratDaya SUMBATIMUR-NTT
02-10-2018 14:27:33 WIB,-10.64,120.33,4.1,10 Km,73 km BaratDaya SUMBATIMUR-NTT
02-10-2018 14:09:21 WIB,-10.45,120.33,4.7,26 Km,52 km BaratDaya SUMBATIMUR-NTT
02-10-2018 14:01:08 WIB,-10.61,120.25,4.9,23 Km,70 km BaratDaya SUMBATIMUR - NTT
02-10-2018 11:59:27 WIB,-1.58,120.20,5.4,10 Km,"Sulawesi, Indonesia"
02-10-2018 11:49:32 WIB,-10.66,120.12,5.7,29 Km,"Sumba Region, Indonesia"
02-10-2018 11:18:49 WIB,-10.40,120.32,4.1,24 Km,46 km BaratDaya SUMBATIMUR-NTT
02-10-2018 11:11:49 WIB,-10.57,120.29,4.6,30 Km,65 Km BaratDaya SUMBATIMUR-NTT
02-10-2018 10:26:02 WIB,-10.39,120.27,4.7,10 Km,46 km BaratDaya SUMBATIMUR-NTT
02-10-2018 10:13:02 WIB,-10.25,119.98,3.8,29 Km,48 Km BaratDaya SUMBATIMUR-NTT
02-10-2018 09:21:55 WIB,-10.50,120.28,4.6,45 Km,58 Km BaratDaya SUMBATIMUR-NTT
02-10-2018 08:43:00 WIB,-10.66,120.19,4.2,33 Km,77 km BaratDaya SUMBATIMUR-NTT
02-10-2018 08:09:16 WIB,-10.57,120.27,4.3,69 Km,66 km BaratDaya SUMBATIMUR-NTT
02-10-2018 07:57:29 WIB,-10.45,120.26,3.9,24 Km,53 km BaratDaya SUMBATIMUR-NTT
02-10-2018 07:51:31 WIB,-10.32,120.21,3.8,10 Km,40 km BaratDaya SUMBATIMUR-NTT
02-10-2018 07:45:07 WIB,-10.5,120.2,3.7,10 Km,59 km BaratDaya SUMBATIMUR-NTT
02-10-2018 07:37:48 WIB,-10.39,120.27,4.2,30 Km,46 km BaratDaya SUMBATIMUR-NTT
02-10-2018 07:16:47 WIB,-10.52,120.18,6.0,42 Km,"Sumba Region, Indonesia"
02-10-2018 07:16:44 WIB,-10.57,120.22,6.3,10 Km,"Sumba Region, Indonesia"
02-10-2018 06:59:44 WIB,-10.67,120.28,5.9,35 Km,"Sumba Region, Indonesia"
02-10-2018 06:46:40 WIB,-0.61,119.86,5.2,10 Km,"Minahassa Peninsula, Sulawesi"
02-10-2018 06:27:08 WIB,-10.54,120.20,5.3,35 Km,"Sumba Region, Indonesia"
02-10-2018 06:12:03 WIB,-10.65,120.18,5.2,10 Km,"Sumba Region, Indonesia"
02-10-2018 01:05:54 WIB,-0.48,120.22,3.8,10 Km,43 km tenggara Donggala Sulawesi Tengah
02-10-2018 00:39:02 WIB,-0.55,119.87,5.0,11 Km,"Minahassa Peninsula, Sulawesi"
01-10-2018 12:43:35 WIB,0.01,119.61,5.3,10 Km,"Minahassa Peninsula, Sulawesi"
01-10-2018 05:46:06 WIB,-8.95,111.94,4.4,10 Km,97 Km BaratDaya Kab Blitar-Jatim. dirasakan di
01-10-2018 00:53:10 WIB,-3.50,118.78,3.7,10 Km,43 km BD Polewali Mandar - SULBAR.
30-11-2018 21:49:32 WIB,-3.07,100.87,4.9,72 Km,"Southern Sumatra, Indonesia"
30-11-2018 03:42:05 WIB,-8.83,109.75,5.1,54 Km,"Java, Indonesia"
30-11-2018 03:21:44 WIB,0.21,97.06,5.7,10 Km,"Northern Sumatra, Indonesia"
29-11-2018 14:07:39 WIB,0.12,125.24,5.0,45 Km,Northern Molucca Sea
26-11-2018 01:55:52 WIB,-2.99,119.39,4.0,10 Km,"5.13 Km Barat Daya Kec. Tawalian, Kab."
26-11-2018 00:36:36 WIB,-3.05,119.38,4.3,10 Km,"4.43 Km Barat Daya Kec. Sesenapadang, Kab."
25-11-2018 16:40:52 WIB,-6.65,130.40,5.0,125 Km,Banda Sea
24-11-2018 03:41:16 WIB,-1.52,119.48,4.5,29 Km,40 km Tenggara Mamuju Utara SULBAR
23-11-2018 23:00:09 WIB,3.35,124.91,4.6,10 Km,70 km BaratDaya KEP. Sangihe-SULUT
21-11-2018 21:42:29 WIB,-5.21,102.91,4.7,60 Km,86 Km BaratDaya Kaur Bengkulu
21-11-2018 18:51:46 WIB,-2.32,140.00,4.8,10 Km,63 km Barat Laut Kab. Jayapura -
21-11-2018 13:39:15 WIB,0.82,125.37,4.7,30 Km,74 Km Tenggara BITUNG-SULUT
20-11-2018 09:29:02 WIB,2.85,126.98,5.2,42 Km,Northern Molucca Sea
19-11-2018 20:39:30 WIB,-2.41,121.13,3.9,10 Km,15 Km Barat Laut Luwu Timur -
19-11-2018 03:18:05 WIB,-0.60,119.97,3.8,133 Km,35 km arah utara Palu
18-11-2018 08:58:06 WIB,-6.10,103.76,4.5,14 Km,102 km BaratDaya PESISIRBARAT-LAMPUNG
17-11-2018 14:16:48 WIB,-8.01,116.49,3.9,10 Km,46 km TimurLaut LOMBOKUTARA-NTB
17-11-2018 12:41:17 WIB,-8.35,116.09,3.9,11 Km,21 Km BaratLaut LombokUtara-NTB
15-11-2018 19:46:30 WIB,-8.21,116.63,3.9,5 Km,19 Km TimurLaut LOMBOKUTARA-NTB
15-11-2018 11:31:30 WIB,6.62,93.89,4.5,20 Km,180 km BaratLaut KOTA-SABANG-ACEH
15-11-2018 10:55:03 WIB,-3.01,119.45,4.9,10 Km,"Sulawesi, Indonesia"
15-11-2018 06:31:25 WIB,-2.93,119.47,4.8,10 Km,"Sulawesi, Indonesia"
15-11-2018 06:01:21 WIB,-2.95,119.41,5.5,10 Km,"Sulawesi, Indonesia"
15-11-2018 06:01:20 WIB,-2.96,119.44,5.5,10 Km,"Sulawesi, Indonesia"
15-11-2018 04:20:39 WIB,-3.02,119.46,4.3,10 Km,"Di Darat, 19 Km Tenggara MAMASA -"
15-11-2018 00:23:28 WIB,-9.59,115.38,5.3,10 Km,"South of Bali, Indonesia"
14-11-2018 02:04:07 WIB,-1.72,120.83,4.6,13 Km,37 Km Tenggara Poso-SULTENG
13-11-2018 14:34:07 WIB,-4.65,137.05,5.1,97 Km,62 km Timur Laut Mimika - PAPUA
13-11-2018 09:10:35 WIB,5.13,96.36,3.7,10 Km,18 km Tenggara KAB.PIDIEJAYA-ACEH
13-11-2018 03:38:58 WIB,-1.74,120.33,4.9,10 Km,"9 km Timur Doda, kab. Poso-SULTENG"
12-11-2018 15:26:59 WIB,-2.95,119.37,4.2,10 Km,6 km Tenggara Mamasa
12-11-2018 09:48:06 WIB,-3.06,119.40,3.7,10 Km,18 Km Tenggara MAMASA - SULBAR
12-11-2018 00:30:11 WIB,-8.27,116.06,3.7,10 Km,26 Km Baratlaut LOMBOKUTARA-NTB
11-11-2018 15:25:10 WIB,0.75,122.70,4.2,28 Km,30 km Tenggara GORONTALO UTARA
11-11-2018 14:13:39 WIB,1.54,127.11,5.2,109 Km,"Halmahera, Indonesia"
10-11-2018 23:05:15 WIB,-1.83,138.91,4.8,40 Km,Near North Coast of Irian Jaya
10-11-2018 17:17:44 WIB,-2.93,119.31,4.3,9 Km,6 km Timur MAMASA - SULBAR
09-11-2018 04:33:08 WIB,-3.04,119.46,4.1,10 Km,20 km Tenggara Mamasa-SULBAR
09-11-2018 03:39:36 WIB,-2.90,119.42,3.7,5 Km,10 km TimurLaut Mamasa-SULBAR
09-11-2018 01:42:45 WIB,-2.89,119.29,4.7,10 Km,4 km BaratLaut Mamasa-SULBAR
08-11-2018 21:58:10 WIB,-8.26,116.79,4.0,20 Km,23 Km BaratLaut P.Panjang-NTB
08-11-2018 20:56:56 WIB,-3.07,119.40,4.0,10 Km,19 km Tenggara Mamasa-SULBAR
08-11-2018 20:40:15 WIB,-2.89,119.44,5.1,10 Km,"Sulawesi, Indonesia"
08-11-2018 04:36:50 WIB,-2.42,140.44,3.8,10 Km,19 km Barat Laut KAB.JAYAPURA - PAPUA
08-11-2018 02:04:51 WIB,-2.89,119.28,4.2,10 Km,5 km Barat Laut Mamasa Sulbar
08-11-2018 01:36:11 WIB,-8.15,116.78,4.8,10 Km,35 Km BaratLaut P.PANJANG-NTB
07-11-2018 19:40:43 WIB,-2.94,119.42,4.1,10 Km,11 km BaratDaya Mamasa Sulbar
07-11-2018 19:37:37 WIB,-2.90,119.31,4.0,10 Km,2 km BaratDaya Mamasa Sulbar
07-11-2018 19:36:36 WIB,-2.93,119.26,3.9,10 Km,7 km BaratDaya Mamasa Sulbar
07-11-2018 18:19:54 WIB,-8.34,116.95,3.9,10 Km,"Sumbawa Region, Indonesia"
07-11-2018 16:53:15 WIB,-3.01,119.30,4.2,10 Km,11 km BaratDaya Mamasa Sulbar
07-11-2018 16:52:08 WIB,-2.90,119.36,4.2,10 Km,9 km Timur Laut Mamasa Sulbar
07-11-2018 16:42:27 WIB,-2.94,119.40,5.0,10 Km,"Sulawesi, Indonesia"
06-11-2018 21:47:11 WIB,-2.91,119.42,4.6,10 Km,10 km Timur Laut Mamasa Sulbar
06-11-2018 13:49:58 WIB,-8.50,116.93,4.8,10 Km,7 Km Tenggara P. PANJANG-NTB
06-11-2018 10:18:40 WIB,-2.94,119.38,4.6,10 Km,6 km Tenggara Mamasa Sulbar
06-11-2018 10:18:39 WIB,-2.97,118.53,4.6,61 Km,42 km Barat Laut Majene Sulbar
06-11-2018 09:09:52 WIB,3.54,125.46,5.2,28 Km,"Talaud Islands, Indonesia"
06-11-2018 09:09:51 WIB,3.55,125.44,5.1,21 Km,"Talaud Islands, Indonesia"
06-11-2018 08:00:14 WIB,-8.31,116.60,4.4,10 Km,"Sumbawa Region, Indonesia"
06-11-2018 01:35:54 WIB,-2.93,119.42,5.2,10 Km,"Sulawesi, Indonesia"
04-11-2018 05:14:24 WIB,-2.88,119.43,4.6,10 Km,12 km Timur Laut Mamasa Sulbar
03-11-2018 22:58:33 WIB,-3.9,101.72,5.4,68 Km,"Southern Sumatra, Indonesia"
03-11-2018 16:09:53 WIB,-2.74,119.37,3.7,10 Km,19 km Timur Laut Mamasa Sulbar
03-11-2018 15:44:06 WIB,-2.93,119.44,4.9,10 Km,12 km Tenggara Mamasa Sulbar
03-11-2018 12:04:00 WIB,-2.86,119.43,4.6,10 Km,13 km Timurlaut Mamasa Sulbar
03-11-2018 09:30:13 WIB,-2.88,119.42,4.7,10 Km,11 km Timurlaut Mamasa Sulbar
03-11-2018 04:33:37 WIB,-1.26,120.48,5.0,10 Km,"Sulawesi, Indonesia"
02-11-2018 15:21:24 WIB,-8.20,116.41,4.0,14 Km,24 km TimurLaut LOMBOKUTARA-NTB
02-11-2018 12:43:22 WIB,-2.37,121.17,3.8,5 Km,30 km BaratLaut Luwu Timur - SULSEL
02-11-2018 10:04:46 WIB,-1.22,120.43,4.8,10 Km,41 km Barat Laut Poso - SULTENG
01-11-2018 09:42:38 WIB,-6.33,104.87,4.2,4 Km,95 km BaratDaya PESAWARAN-LAMPUNG
01-11-2018 08:28:34 WIB,-8.29,116.92,4.0,10 Km,16 km TimurLaut P.PANJANG-NTB
01-11-2018 01:22:55 WIB,-9.65,117.25,4.7,87 Km,109 km Tenggara SUMBAWABARAT-NTB
31-12-2018 01:34:58 WIB,1.69,126.41,5.1,55 Km,Northern Molucca Sea
30-12-2018 15:39:11 WIB,-2.79,102.21,5.8,164 Km,"Southern Sumatra, Indonesia"
29-12-2018 15:23:17 WIB,01.01,97.35,4.5,10 Km,(8 km BaratLaut Sirombu Nias Barat-SUMUT
29-12-2018 15:15:23 WIB,0.97,97.15,4.9,21 Km,"Northern Sumatra, Indonesia"
29-12-2018 10:39:12 WIB,5.85,126.81,7.1,69 Km,"Kep. Talaud, SULUT"
28-12-2018 10:03:35 WIB,-1.58,134.12,6.0,50 Km,"Irian Jaya Region, Indonesia"
26-12-2018 17:23:13 WIB,3.11,97.28,4.4,10 Km,(23 km Barat Daya KAB-ACEH SELATAN
26-12-2018 16:05:08 WIB,-2.98,119.55,4.1,10 Km,"8 Km Utara Kec. Pana, Kab. Mamasa-SULBAR"
26-12-2018 03:36:10 WIB,-1.1,119.67,4.5,8 Km,6 km baratdaya Gimpubia Donggala Sulteng
26-12-2018 03:16:04 WIB,-7.35,109.92,2.6,10 Km,2.5 km Timur Laut Wonosobo
25-12-2018 14:18:24 WIB,1.25,126.46,5.3,49 Km,Northern Molucca Sea
