Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Name,Item,Kind,Hidden
7/10/2020,ID-MA,Maluku,13,0,22,-9,858,17,509,332,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,7.04,464.51,0.00,9.20,1.98%,59.32%,1.63,1.00,,,,
7/10/2020,ID-MU,Maluku Utara,24,0,1,23,1129,33,131,965,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,18.35,863.28,0.00,25.23,2.92%,11.60%,0.33,0.00,,,,
7/10/2020,ID-NB,Nusa Tenggara Barat,36,2,14,20,1479,74,954,451,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.83,280.63,0.38,14.04,5.00%,64.50%,1.24,2.00,,,,
7/10/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,121,1,93,27,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,22.36,0.00,0.18,0.83%,76.86%,1.00,1.00,,,,
7/10/2020,ID-PA,Papua,85,0,16,69,2142,20,1062,1060,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,19.58,493.51,0.00,4.61,0.93%,49.58%,3.04,1.00,,,,
7/10/2020,ID-PB,Papua Barat,4,0,1,3,276,5,196,75,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,241.96,0.00,4.38,1.81%,71.01%,0.67,1.00,,,,
7/10/2020,ID-RI,Riau,0,0,1,-1,240,11,217,12,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,39.51,0.00,1.81,4.58%,90.42%,0.00,1.00,,,,
7/10/2020,ID-SR,Sulawesi Barat,5,1,1,3,135,3,91,41,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,3.21,86.54,0.64,1.92,2.22%,67.41%,5.00,,,,,
7/10/2020,ID-SN,Sulawesi Selatan,130,0,33,97,6572,201,2465,3906,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,13.79,697.15,0.00,21.32,3.06%,37.51%,1.02,0.00,,,,
7/10/2020,ID-ST,Sulawesi Tengah,0,0,0,0,193,6,164,23,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,65.30,0.00,2.03,3.11%,84.97%,1.00,1.00,,,,
7/10/2020,ID-SG,Sulawesi Tenggara,7,0,22,-15,507,9,312,186,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,2.66,192.38,0.00,3.41,1.78%,61.54%,1.17,0.00,,,,
7/10/2020,ID-SA,Sulawesi Utara,130,1,5,124,1558,109,360,1089,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,49.21,589.73,0.38,41.26,7.00%,23.11%,1.49,,,,,
7/10/2020,ID-SB,Sumatera Barat,6,0,6,0,791,32,688,71,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.09,143.32,0.00,5.80,4.05%,86.98%,1.20,1.00,,,,
7/10/2020,ID-SS,Sumatera Selatan,93,2,15,76,2568,147,1265,1156,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,11.32,312.50,0.24,17.89,5.72%,49.26%,1.66,0.33,,,,
7/10/2020,ID-SU,Sumatera Utara,108,1,12,95,2192,116,529,1547,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,7.26,147.36,0.07,7.80,5.29%,24.13%,0.99,0.20,,,,
7/11/2020,ID-AC,Aceh,9,1,4,4,99,4,70,25,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.72,18.87,0.19,0.76,4.04%,70.71%,,,,,,
7/11/2020,ID-BA,Bali,35,0,47,-12,2133,16,642,1475,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,8.30,505.91,0.00,3.79,0.75%,30.10%,0.41,1.00,,,,
7/11/2020,ID-BT,Banten,7,1,16,-10,1548,88,1307,153,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.65,144.37,0.09,8.21,5.68%,84.43%,0.64,,,,,
7/11/2020,ID-BE,Bengkulu,4,0,1,3,162,16,102,44,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,2.00,81.02,0.00,8.00,9.88%,62.96%,1.33,0.00,,,,
7/11/2020,ID-JK,DKI Jakarta,383,10,215,158,13920,678,9054,4188,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,35.31,1283.41,0.92,62.51,4.87%,65.04%,1.52,,,,,
7/11/2020,ID-YO,Daerah Istimewa Yogyakarta,7,0,1,6,369,10,426,-67,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.93,101.62,0.00,2.75,2.71%,115.45%,1.00,1.00,,,,
7/11/2020,IDN,Indonesia,1671,66,1190,415,74018,3535,34719,35764,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.30,279.12,0.25,13.33,4.78%,46.91%,1.04,1.27,,,,
7/11/2020,ID-JA,Jambi,0,0,0,0,122,2,84,36,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,34.92,0.00,0.57,1.64%,68.85%,1.00,1.00,,,,
7/11/2020,ID-JB,Jawa Barat,73,1,29,43,5093,195,2044,2854,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.62,112.77,0.02,4.32,3.83%,40.13%,0.68,,,,,
7/11/2020,ID-JT,Jawa Tengah,170,7,24,139,7508,468,3043,3997,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.67,206.47,0.19,12.87,6.23%,40.53%,1.11,0.32,,,,
7/11/2020,ID-JI,Jawa Timur,392,19,310,63,15744,1473,9032,5239,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,9.68,388.94,0.47,36.39,9.36%,57.37%,1.33,1.12,,,,
7/11/2020,ID-KB,Kalimantan Barat,0,0,19,-19,347,4,327,16,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,63.99,0.00,0.74,1.15%,94.24%,1.00,1.00,,,,
7/11/2020,ID-KS,Kalimantan Selatan,79,5,75,-1,4068,215,1278,2575,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,19.64,1011.17,1.24,53.44,5.29%,31.42%,1.20,,,,,
7/11/2020,ID-KT,Kalimantan Tengah,26,1,28,-3,1157,66,542,549,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,10.12,450.14,0.39,25.68,5.70%,46.85%,0.74,,,,,
7/11/2020,ID-KI,Kalimantan Timur,31,0,12,19,673,14,609,50,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,8.73,189.46,0.00,3.94,2.08%,90.49%,1.63,0.00,,,,
7/11/2020,ID-KU,Kalimantan Utara,0,0,0,0,214,3,188,23,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,330.04,0.00,4.63,1.40%,87.85%,1.00,1.00,,,,
7/11/2020,ID-BB,Kepulauan Bangka Belitung,1,0,1,0,173,2,172,-1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,125.38,0.00,1.45,1.16%,99.42%,,1.00,,,,
7/11/2020,ID-KR,Kepulauan Riau,6,0,7,-1,327,16,301,10,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,3.11,169.48,0.00,8.29,4.89%,92.05%,,1.00,,,,
7/11/2020,ID-LA,Lampung,0,0,0,0,205,12,164,29,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,22.54,0.00,1.32,5.85%,80.00%,0.00,1.00,,,,
7/11/2020,ID-MA,Maluku,6,0,30,-24,864,17,539,308,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.25,467.76,0.00,9.20,1.97%,62.38%,0.46,1.00,,,,
7/11/2020,ID-MU,Maluku Utara,23,0,0,23,1152,33,131,988,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,17.59,880.87,0.00,25.23,2.86%,11.37%,0.96,1.00,,,,
7/11/2020,ID-NB,Nusa Tenggara Barat,39,0,14,25,1518,74,968,476,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,7.40,288.03,0.00,14.04,4.87%,63.77%,1.08,0.00,,,,
7/11/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,121,1,93,27,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,22.36,0.00,0.18,0.83%,76.86%,1.00,1.00,,,,
7/11/2020,ID-PA,Papua,28,0,19,9,2170,20,1081,1069,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.45,499.96,0.00,4.61,0.92%,49.82%,0.33,1.00,,,,
7/11/2020,ID-PB,Papua Barat,6,0,1,5,282,5,197,80,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,5.26,247.22,0.00,4.38,1.77%,69.86%,1.50,1.00,,,,
7/11/2020,ID-RI,Riau,1,0,0,1,241,11,217,13,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,39.68,0.00,1.81,4.56%,90.04%,,1.00,,,,
7/11/2020,ID-SR,Sulawesi Barat,3,0,1,2,138,3,92,43,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,88.46,0.00,1.92,2.17%,66.67%,0.60,0.00,,,,
7/11/2020,ID-SN,Sulawesi Selatan,181,7,174,0,6753,208,2639,3906,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,19.20,716.36,0.74,22.06,3.08%,39.08%,1.39,,,,,
7/11/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,193,6,165,22,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,65.30,0.00,2.03,3.11%,85.49%,1.00,1.00,,,,
7/11/2020,ID-SG,Sulawesi Tenggara,2,0,18,-16,509,9,330,170,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,193.14,0.00,3.41,1.77%,64.83%,0.29,1.00,,,,
7/11/2020,ID-SA,Sulawesi Utara,75,0,5,70,1633,109,365,1159,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,28.39,618.12,0.00,41.26,6.67%,22.35%,0.58,0.00,,,,
7/11/2020,ID-SB,Sumatera Barat,3,0,5,-2,794,32,693,69,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,143.86,0.00,5.80,4.03%,87.28%,0.50,1.00,,,,
7/11/2020,ID-SS,Sumatera Selatan,36,3,4,29,2604,150,1269,1185,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.38,316.88,0.37,18.25,5.76%,48.73%,0.39,1.50,,,,
7/11/2020,ID-SU,Sumatera Utara,88,4,16,68,2280,120,545,1615,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.92,153.28,0.27,8.07,5.26%,23.90%,0.81,4.00,,,,
7/12/2020,ID-AC,Aceh,7,0,0,7,106,4,70,32,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.33,20.20,0.00,0.76,3.77%,66.04%,0.78,0.00,,,,
7/12/2020,ID-BA,Bali,45,0,12,33,2178,16,654,1508,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,10.67,516.58,0.00,3.79,0.73%,30.03%,1.29,1.00,,,,
7/12/2020,ID-BT,Banten,13,0,9,4,1561,88,1316,157,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.21,145.58,0.00,8.21,5.64%,84.30%,1.86,0.00,,,,
7/12/2020,ID-BE,Bengkulu,1,0,0,1,163,16,102,45,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,81.52,0.00,8.00,9.82%,62.58%,0.25,1.00,,,,
7/12/2020,ID-JK,DKI Jakarta,395,10,159,226,14315,688,9213,4414,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,36.42,1319.82,0.92,63.43,4.81%,64.36%,1.03,1.00,,,,
7/12/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,3,-2,370,10,429,-69,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,101.90,0.00,2.75,2.70%,115.95%,0.14,1.00,,,,
7/12/2020,IDN,Indonesia,1681,71,919,691,75699,3606,35638,36455,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.34,285.46,0.27,13.60,4.76%,47.08%,1.01,1.08,,,,
7/12/2020,ID-JA,Jambi,0,0,9,-9,122,2,93,27,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,34.92,0.00,0.57,1.64%,76.23%,1.00,1.00,,,,
7/12/2020,ID-JB,Jawa Barat,44,0,9,35,5137,195,2053,2889,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.97,113.75,0.00,4.32,3.80%,39.96%,0.60,0.00,,,,
7/12/2020,ID-JT,Jawa Tengah,121,18,27,76,7629,486,3070,4073,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,3.33,209.79,0.49,13.36,6.37%,40.24%,0.71,2.57,,,,
7/12/2020,ID-JI,Jawa Timur,388,21,261,106,16132,1494,9293,5345,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,9.59,398.53,0.52,36.91,9.26%,57.61%,0.99,1.11,,,,
7/12/2020,ID-KB,Kalimantan Barat,3,0,0,3,350,4,327,19,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,64.54,0.00,0.74,1.14%,93.43%,,1.00,,,,
7/12/2020,ID-KS,Kalimantan Selatan,77,5,107,-35,4145,220,1385,2540,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,19.14,1030.31,1.24,54.68,5.31%,33.41%,0.97,1.00,,,,
7/12/2020,ID-KT,Kalimantan Tengah,39,5,12,22,1196,71,554,571,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,15.17,465.32,1.95,27.62,5.94%,46.32%,1.50,5.00,,,,
7/12/2020,ID-KI,Kalimantan Timur,17,4,3,10,690,18,612,60,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,4.79,194.25,1.13,5.07,2.61%,88.70%,0.55,,,,,
7/12/2020,ID-KU,Kalimantan Utara,0,0,0,0,214,3,188,23,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,330.04,0.00,4.63,1.40%,87.85%,1.00,1.00,,,,
7/12/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,173,2,172,-1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,125.38,0.00,1.45,1.16%,99.42%,0.00,1.00,,,,
7/12/2020,ID-KR,Kepulauan Riau,5,0,1,4,332,16,302,14,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.59,172.07,0.00,8.29,4.82%,90.96%,0.83,1.00,,,,
7/12/2020,ID-LA,Lampung,3,0,3,0,208,12,167,29,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.33,22.87,0.00,1.32,5.77%,80.29%,,1.00,,,,
7/12/2020,ID-MA,Maluku,10,0,25,-15,874,17,564,293,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,5.41,473.17,0.00,9.20,1.95%,64.53%,1.67,1.00,,,,
7/12/2020,ID-MU,Maluku Utara,8,4,1,3,1160,37,132,991,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.12,886.98,3.06,28.29,3.19%,11.38%,0.35,,,,,
7/12/2020,ID-NB,Nusa Tenggara Barat,30,3,13,14,1548,77,981,490,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.69,293.72,0.57,14.61,4.97%,63.37%,0.77,,,,,
7/12/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,121,1,93,27,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,22.36,0.00,0.18,0.83%,76.86%,1.00,1.00,,,,
7/12/2020,ID-PA,Papua,67,2,7,58,2237,22,1088,1127,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,15.44,515.40,0.46,5.07,0.98%,48.64%,2.39,,,,,
7/12/2020,ID-PB,Papua Barat,4,0,5,-1,286,5,202,79,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,250.72,0.00,4.38,1.75%,70.63%,0.67,1.00,,,,
7/12/2020,ID-RI,Riau,1,0,1,0,242,11,218,13,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,39.84,0.00,1.81,4.55%,90.08%,1.00,1.00,,,,
7/12/2020,ID-SR,Sulawesi Barat,4,0,3,1,142,3,95,44,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,2.56,91.03,0.00,1.92,2.11%,66.90%,1.33,1.00,,,,
7/12/2020,ID-SN,Sulawesi Selatan,168,7,107,54,6921,215,2746,3960,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,17.82,734.18,0.74,22.81,3.11%,39.68%,0.93,1.00,,,,
7/12/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,193,6,166,21,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,65.30,0.00,2.03,3.11%,86.01%,1.00,1.00,,,,
7/12/2020,ID-SG,Sulawesi Tenggara,2,0,5,-3,511,9,335,167,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,193.89,0.00,3.41,1.76%,65.56%,1.00,1.00,,,,
7/12/2020,ID-SA,Sulawesi Utara,27,0,1,26,1660,109,366,1185,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,10.22,628.34,0.00,41.26,6.57%,22.05%,0.36,1.00,,,,
7/12/2020,ID-SB,Sumatera Barat,6,0,5,1,800,32,698,70,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.09,144.95,0.00,5.80,4.00%,87.25%,2.00,1.00,,,,
7/12/2020,ID-SS,Sumatera Selatan,49,1,34,14,2653,151,1303,1199,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.96,322.85,0.12,18.38,5.69%,49.11%,1.36,0.33,,,,
7/12/2020,ID-SU,Sumatera Utara,39,4,22,13,2319,124,567,1628,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,2.62,155.90,0.27,8.34,5.35%,24.45%,0.44,1.00,,,,
7/13/2020,ID-AC,Aceh,0,1,0,-1,106,5,70,31,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,20.20,0.19,0.95,4.72%,66.04%,0.00,,,,,
7/13/2020,ID-BA,Bali,63,0,43,20,2241,16,697,1528,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,14.94,531.52,0.00,3.79,0.71%,31.10%,1.40,1.00,,,,
7/13/2020,ID-BT,Banten,11,3,4,4,1572,91,1320,161,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,146.61,0.28,8.49,5.79%,83.97%,0.85,,,,,
7/13/2020,ID-BE,Bengkulu,0,0,1,-1,163,16,103,44,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,81.52,0.00,8.00,9.82%,63.19%,0.00,1.00,,,,
7/13/2020,ID-JK,DKI Jakarta,281,7,208,66,14596,695,9421,4480,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,25.91,1345.73,0.65,64.08,4.76%,64.55%,0.71,0.70,,,,
7/13/2020,ID-YO,Daerah Istimewa Yogyakarta,8,0,8,0,378,10,437,-69,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,2.20,104.10,0.00,2.75,2.65%,115.61%,8.00,1.00,,,,
7/13/2020,IDN,Indonesia,1282,50,1051,181,76981,3656,36689,36636,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.83,290.29,0.19,13.79,4.75%,47.66%,0.76,0.70,,,,
7/13/2020,ID-JA,Jambi,0,1,0,-1,122,3,93,26,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,34.92,0.29,0.86,2.46%,76.23%,1.00,,,,,
