Timestamp;Type_Burger;Code_Burger;Amount_Burger;Type_Drink;Code_Drink;Amount_Drink;Gender;Payment;;;;;;;;;;;;;;;;;
12:23;Beef burger;1;13;None;0;0;1;GOPAY;;;;;;;;;;;;;;;;;
12:24;Chicken burger;2;6;Mineral water;1;7;1;GOPAY;;;;;;;;;;;;;;;;;
12:25;Double cheese burger;4;11;Coffe;3;7;0;DANA;;;;;;;;;;;;;;;;;
12:26;Chicken burger;2;12;Coffe;3;5;1;DANA;;;;;;;;;;;;;;;;;
12:27;Cheese burger;3;11;Mineral water;1;9;0;GOPAY;;;;;;;;;;;;;;;;;
12:29;Chicken burger;2;1;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
12:30;Beef burger;1;3;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
12:31;Cheese burger;3;10;None;0;0;0;OVO;;;;;;;;;;;;;;;;;
12:32;Chicken burger;2;3;Mineral water;1;9;0;DANA;;;;;;;;;;;;;;;;;
12:33;Beef burger;1;1;Coke;2;5;1;GOPAY;;;;;;;;;;;;;;;;;
12:35;Cheese burger;3;8;None;0;0;1;GOPAY;;;;;;;;;;;;;;;;;
12:36;Double cheese burger;4;3;Coffe;3;5;1;TUNAI;;;;;;;;;;;;;;;;;
12:37;Beef burger;1;5;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
12:38;Cheese burger;3;11;Coffe;3;8;1;OVO;;;;;;;;;;;;;;;;;
12:39;Chicken burger;2;6;Coffe;3;8;1;GOPAY;;;;;;;;;;;;;;;;;
12:41;Cheese burger;3;8;Coffe;3;1;1;GOPAY;;;;;;;;;;;;;;;;;
12:42;Beef burger;1;3;Mineral water;1;3;1;DANA;;;;;;;;;;;;;;;;;
12:43;Chicken burger;2;7;Coke;2;2;1;OVO;;;;;;;;;;;;;;;;;
12:44;Beef burger;1;4;Mineral water;1;5;0;TUNAI;;;;;;;;;;;;;;;;;
12:45;Cheese burger;3;14;Coffe;3;8;1;LINK AJA;;;;;;;;;;;;;;;;;
12:47;Chicken burger;2;2;Coke;2;4;0;OVO;;;;;;;;;;;;;;;;;
12:48;Beef burger;1;3;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
12:49;Cheese burger;3;9;Coke;2;8;0;DANA;;;;;;;;;;;;;;;;;
12:50;Cheese burger;3;10;Mineral water;1;6;1;LINK AJA;;;;;;;;;;;;;;;;;
12:51;Beef burger;1;11;Coffe;3;5;1;LINK AJA;;;;;;;;;;;;;;;;;
12:53;Double cheese burger;4;11;Coke;2;4;0;OVO;;;;;;;;;;;;;;;;;
12:54;Cheese burger;3;5;Coke;2;9;0;TUNAI;;;;;;;;;;;;;;;;;
12:55;Double cheese burger;4;2;Mineral water;1;6;1;DANA;;;;;;;;;;;;;;;;;
12:56;Beef burger;1;12;None;0;0;1;LINK AJA;;;;;;;;;;;;;;;;;
12:57;Double cheese burger;4;12;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
12:59;Double cheese burger;4;4;Coffe;3;3;1;TUNAI;;;;;;;;;;;;;;;;;
13:00;Cheese burger;3;6;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
13:01;Double cheese burger;4;11;Coffe;3;4;0;TUNAI;;;;;;;;;;;;;;;;;
13:02;Beef burger;1;13;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
13:03;Cheese burger;3;1;Mineral water;1;2;1;TUNAI;;;;;;;;;;;;;;;;;
13:05;Double cheese burger;4;14;Mineral water;1;9;1;LINK AJA;;;;;;;;;;;;;;;;;
13:06;Chicken burger;2;7;Coke;2;1;1;OVO;;;;;;;;;;;;;;;;;
13:07;Beef burger;1;9;Coffe;3;8;1;OVO;;;;;;;;;;;;;;;;;
13:08;Double cheese burger;4;11;Coffe;3;3;1;LINK AJA;;;;;;;;;;;;;;;;;
13:09;Cheese burger;3;11;Mineral water;1;8;0;TUNAI;;;;;;;;;;;;;;;;;
13:11;Chicken burger;2;2;Coffe;3;1;1;LINK AJA;;;;;;;;;;;;;;;;;
13:12;Beef burger;1;5;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
13:13;Chicken burger;2;8;None;0;0;1;LINK AJA;;;;;;;;;;;;;;;;;
13:14;Beef burger;1;5;Coffe;3;8;0;GOPAY;;;;;;;;;;;;;;;;;
13:15;Chicken burger;2;1;Coke;2;9;1;DANA;;;;;;;;;;;;;;;;;
13:17;Chicken burger;2;3;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
13:18;Double cheese burger;4;6;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
13:19;Beef burger;1;14;Mineral water;1;2;0;DANA;;;;;;;;;;;;;;;;;
13:20;Double cheese burger;4;14;Coffe;3;2;1;TUNAI;;;;;;;;;;;;;;;;;
13:21;Double cheese burger;4;12;Mineral water;1;8;0;LINK AJA;;;;;;;;;;;;;;;;;
13:22;Double cheese burger;4;12;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
13:24;Double cheese burger;4;5;Coke;2;2;1;LINK AJA;;;;;;;;;;;;;;;;;
13:25;Beef burger;1;10;Coke;2;5;1;LINK AJA;;;;;;;;;;;;;;;;;
13:26;Double cheese burger;4;13;Mineral water;1;8;0;OVO;;;;;;;;;;;;;;;;;
13:27;Cheese burger;3;2;Coffe;3;5;0;DANA;;;;;;;;;;;;;;;;;
13:28;Chicken burger;2;1;Coffe;3;5;0;OVO;;;;;;;;;;;;;;;;;
13:30;Chicken burger;2;6;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
13:31;Beef burger;1;11;Coffe;3;3;0;OVO;;;;;;;;;;;;;;;;;
13:32;Chicken burger;2;2;Mineral water;1;1;1;GOPAY;;;;;;;;;;;;;;;;;
13:33;Double cheese burger;4;12;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
13:35;Double cheese burger;4;3;Coffe;3;1;1;GOPAY;;;;;;;;;;;;;;;;;
13:36;Double cheese burger;4;1;Coffe;3;3;0;TUNAI;;;;;;;;;;;;;;;;;
13:37;Beef burger;1;9;Coke;2;4;0;DANA;;;;;;;;;;;;;;;;;
13:38;Beef burger;1;10;Mineral water;1;7;1;LINK AJA;;;;;;;;;;;;;;;;;
13:40;Beef burger;1;10;Coffe;3;4;1;DANA;;;;;;;;;;;;;;;;;
13:41;Chicken burger;2;7;Coke;2;1;0;LINK AJA;;;;;;;;;;;;;;;;;
13:42;Cheese burger;3;3;Coffe;3;9;0;OVO;;;;;;;;;;;;;;;;;
13:43;Double cheese burger;4;3;Coffe;3;7;0;GOPAY;;;;;;;;;;;;;;;;;
13:44;Chicken burger;2;1;Mineral water;1;2;1;LINK AJA;;;;;;;;;;;;;;;;;
13:46;Beef burger;1;4;Coke;2;1;0;OVO;;;;;;;;;;;;;;;;;
13:47;Double cheese burger;4;5;Mineral water;1;7;0;TUNAI;;;;;;;;;;;;;;;;;
13:48;Chicken burger;2;4;Coffe;3;5;0;TUNAI;;;;;;;;;;;;;;;;;
13:49;Chicken burger;2;9;Mineral water;1;5;1;LINK AJA;;;;;;;;;;;;;;;;;
13:50;Cheese burger;3;10;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
13:52;Beef burger;1;5;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
13:53;Double cheese burger;4;12;Coffe;3;3;1;OVO;;;;;;;;;;;;;;;;;
14:01;Double cheese burger;4;12;None;0;0;1;LINK AJA;;;;;;;;;;;;;;;;;
14:06;Cheese burger;3;3;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
14:08;Chicken burger;2;14;Mineral water;1;1;1;GOPAY;;;;;;;;;;;;;;;;;
14:10;Double cheese burger;4;7;Coffe;3;6;0;OVO;;;;;;;;;;;;;;;;;
14:11;Double cheese burger;4;13;Coke;2;1;0;GOPAY;;;;;;;;;;;;;;;;;
14:12;Cheese burger;3;8;Coke;2;8;1;OVO;;;;;;;;;;;;;;;;;
14:14;Beef burger;1;6;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
14:15;Double cheese burger;4;4;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
14:17;Cheese burger;3;1;Coke;2;6;1;OVO;;;;;;;;;;;;;;;;;
14:19;Chicken burger;2;2;Coke;2;4;0;DANA;;;;;;;;;;;;;;;;;
14:26;Chicken burger;2;10;Coke;2;9;1;TUNAI;;;;;;;;;;;;;;;;;
14:31;Beef burger;1;8;Mineral water;1;5;0;OVO;;;;;;;;;;;;;;;;;
14:32;Double cheese burger;4;4;Mineral water;1;1;0;OVO;;;;;;;;;;;;;;;;;
14:34;Double cheese burger;4;2;Mineral water;1;7;0;GOPAY;;;;;;;;;;;;;;;;;
14:36;Chicken burger;2;9;Coffe;3;8;1;OVO;;;;;;;;;;;;;;;;;
14:37;Double cheese burger;4;4;Mineral water;1;7;0;GOPAY;;;;;;;;;;;;;;;;;
14:38;Double cheese burger;4;8;Coke;2;5;0;GOPAY;;;;;;;;;;;;;;;;;
14:40;Beef burger;1;6;Coke;2;7;0;DANA;;;;;;;;;;;;;;;;;
14:45;Cheese burger;3;5;Coke;2;7;1;OVO;;;;;;;;;;;;;;;;;
14:46;Double cheese burger;4;2;Mineral water;1;6;1;GOPAY;;;;;;;;;;;;;;;;;
14:48;Double cheese burger;4;6;Mineral water;1;4;1;LINK AJA;;;;;;;;;;;;;;;;;
14:49;Beef burger;1;9;Coke;2;9;1;DANA;;;;;;;;;;;;;;;;;
14:50;Beef burger;1;7;Mineral water;1;5;0;LINK AJA;;;;;;;;;;;;;;;;;
14:52;Beef burger;1;4;Mineral water;1;5;0;GOPAY;;;;;;;;;;;;;;;;;
14:54;Double cheese burger;4;12;None;0;0;0;OVO;;;;;;;;;;;;;;;;;
14:55;Beef burger;1;1;Mineral water;1;9;0;DANA;;;;;;;;;;;;;;;;;
14:56;Cheese burger;3;1;Coke;2;8;1;OVO;;;;;;;;;;;;;;;;;
14:57;Chicken burger;2;1;Coke;2;5;1;LINK AJA;;;;;;;;;;;;;;;;;
15:00;Double cheese burger;4;13;Coke;2;6;1;DANA;;;;;;;;;;;;;;;;;
15:01;Cheese burger;3;9;Coke;2;6;1;TUNAI;;;;;;;;;;;;;;;;;
15:05;Beef burger;1;6;Coke;2;4;1;OVO;;;;;;;;;;;;;;;;;
15:10;Beef burger;1;1;None;0;0;1;GOPAY;;;;;;;;;;;;;;;;;
15:11;Chicken burger;2;10;None;0;0;1;GOPAY;;;;;;;;;;;;;;;;;
15:12;Chicken burger;2;9;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
15:13;Cheese burger;3;13;Coffe;3;1;1;LINK AJA;;;;;;;;;;;;;;;;;
15:16;Double cheese burger;4;1;Coffe;3;9;1;DANA;;;;;;;;;;;;;;;;;
15:17;Cheese burger;3;9;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
15:20;Double cheese burger;4;13;None;0;0;1;GOPAY;;;;;;;;;;;;;;;;;
15:25;Cheese burger;3;12;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
15:31;Chicken burger;2;1;Coffe;3;9;1;GOPAY;;;;;;;;;;;;;;;;;
15:36;Cheese burger;3;6;Coffe;3;9;0;LINK AJA;;;;;;;;;;;;;;;;;
15:37;Cheese burger;3;7;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
15:38;Cheese burger;3;2;None;0;0;1;LINK AJA;;;;;;;;;;;;;;;;;
15:39;Chicken burger;2;14;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
15:41;Beef burger;1;10;Coffe;3;2;0;LINK AJA;;;;;;;;;;;;;;;;;
15:43;Cheese burger;3;12;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
15:44;Double cheese burger;4;5;Mineral water;1;1;0;DANA;;;;;;;;;;;;;;;;;
15:45;Cheese burger;3;8;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
15:47;Beef burger;1;13;Coffe;3;4;1;LINK AJA;;;;;;;;;;;;;;;;;
15:48;Chicken burger;2;10;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
15:49;Chicken burger;2;1;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
15:52;Chicken burger;2;5;Coke;2;3;0;DANA;;;;;;;;;;;;;;;;;
15:53;Double cheese burger;4;1;Coffe;3;4;0;TUNAI;;;;;;;;;;;;;;;;;
15:54;Beef burger;1;2;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
15:55;Cheese burger;3;12;Coke;2;9;1;DANA;;;;;;;;;;;;;;;;;
15:57;Double cheese burger;4;4;Mineral water;1;4;0;OVO;;;;;;;;;;;;;;;;;
15:59;Double cheese burger;4;13;Coffe;3;3;1;DANA;;;;;;;;;;;;;;;;;
16:00;Beef burger;1;14;Mineral water;1;9;0;GOPAY;;;;;;;;;;;;;;;;;
16:02;Chicken burger;2;8;Coffe;3;8;0;OVO;;;;;;;;;;;;;;;;;
16:03;Beef burger;1;1;Coke;2;8;1;OVO;;;;;;;;;;;;;;;;;
16:04;Chicken burger;2;12;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
16:05;Beef burger;1;5;Coffe;3;2;0;TUNAI;;;;;;;;;;;;;;;;;
16:08;Double cheese burger;4;13;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
16:09;Double cheese burger;4;2;Coffe;3;4;1;GOPAY;;;;;;;;;;;;;;;;;
16:10;Beef burger;1;10;None;0;0;0;OVO;;;;;;;;;;;;;;;;;
16:12;Beef burger;1;11;Mineral water;1;1;1;GOPAY;;;;;;;;;;;;;;;;;
16:13;Chicken burger;2;4;Mineral water;1;3;0;TUNAI;;;;;;;;;;;;;;;;;
16:15;Double cheese burger;4;9;Mineral water;1;6;1;TUNAI;;;;;;;;;;;;;;;;;
16:16;Beef burger;1;7;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
16:18;Chicken burger;2;9;Mineral water;1;2;1;OVO;;;;;;;;;;;;;;;;;
16:19;Beef burger;1;4;Coffe;3;8;1;OVO;;;;;;;;;;;;;;;;;
16:20;Chicken burger;2;12;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
16:21;Chicken burger;2;2;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
16:24;Cheese burger;3;11;Coffe;3;6;1;OVO;;;;;;;;;;;;;;;;;
16:25;Cheese burger;3;10;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
16:26;Beef burger;1;2;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
16:27;Chicken burger;2;2;Mineral water;1;8;1;TUNAI;;;;;;;;;;;;;;;;;
16:29;Double cheese burger;4;1;Coke;2;1;0;DANA;;;;;;;;;;;;;;;;;
16:31;Double cheese burger;4;10;Coke;2;2;0;DANA;;;;;;;;;;;;;;;;;
16:32;Cheese burger;3;5;Coke;2;5;0;LINK AJA;;;;;;;;;;;;;;;;;
16:33;Cheese burger;3;12;Mineral water;1;8;1;LINK AJA;;;;;;;;;;;;;;;;;
16:35;Double cheese burger;4;9;Mineral water;1;8;0;OVO;;;;;;;;;;;;;;;;;
16:36;Beef burger;1;4;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
16:38;Beef burger;1;7;Coffe;3;8;1;GOPAY;;;;;;;;;;;;;;;;;
16:40;Chicken burger;2;2;Mineral water;1;3;0;DANA;;;;;;;;;;;;;;;;;
16:41;Beef burger;1;9;Coke;2;9;1;DANA;;;;;;;;;;;;;;;;;
16:43;Cheese burger;3;8;Mineral water;1;3;0;LINK AJA;;;;;;;;;;;;;;;;;
16:47;Cheese burger;3;7;Mineral water;1;5;0;DANA;;;;;;;;;;;;;;;;;
16:49;Double cheese burger;4;1;Mineral water;1;8;1;DANA;;;;;;;;;;;;;;;;;
16:51;Cheese burger;3;13;Mineral water;1;2;0;LINK AJA;;;;;;;;;;;;;;;;;
16:52;Beef burger;1;11;Coke;2;7;1;GOPAY;;;;;;;;;;;;;;;;;
16:53;Chicken burger;2;6;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
16:54;Chicken burger;2;2;Coffe;3;7;0;LINK AJA;;;;;;;;;;;;;;;;;
16:55;Beef burger;1;10;Coffe;3;1;0;OVO;;;;;;;;;;;;;;;;;
16:58;Chicken burger;2;9;Mineral water;1;3;1;LINK AJA;;;;;;;;;;;;;;;;;
16:59;Chicken burger;2;10;Coke;2;8;0;LINK AJA;;;;;;;;;;;;;;;;;
17:00;Cheese burger;3;8;Mineral water;1;3;1;OVO;;;;;;;;;;;;;;;;;
17:02;Chicken burger;2;8;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
17:04;Double cheese burger;4;11;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
17:08;Beef burger;1;2;Coffe;3;2;1;OVO;;;;;;;;;;;;;;;;;
17:10;Cheese burger;3;5;Coffe;3;5;1;LINK AJA;;;;;;;;;;;;;;;;;
17:11;Chicken burger;2;5;Mineral water;1;9;0;DANA;;;;;;;;;;;;;;;;;
17:12;Cheese burger;3;8;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
17:14;Beef burger;1;13;Coffe;3;7;1;TUNAI;;;;;;;;;;;;;;;;;
17:15;Chicken burger;2;7;Mineral water;1;7;1;DANA;;;;;;;;;;;;;;;;;
17:17;Beef burger;1;14;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
17:19;Double cheese burger;4;11;Mineral water;1;9;0;TUNAI;;;;;;;;;;;;;;;;;
17:20;Chicken burger;2;5;Coke;2;6;1;GOPAY;;;;;;;;;;;;;;;;;
17:21;Double cheese burger;4;2;Coffe;3;5;1;OVO;;;;;;;;;;;;;;;;;
17:22;Beef burger;1;1;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
17:27;Chicken burger;2;12;Mineral water;1;1;0;DANA;;;;;;;;;;;;;;;;;
17:31;Chicken burger;2;14;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
17:32;Beef burger;1;12;Coffe;3;8;1;LINK AJA;;;;;;;;;;;;;;;;;
17:33;Beef burger;1;10;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
17:36;Chicken burger;2;9;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
17:37;Beef burger;1;13;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
17:38;Double cheese burger;4;12;Mineral water;1;7;0;GOPAY;;;;;;;;;;;;;;;;;
17:39;Double cheese burger;4;3;Mineral water;1;2;1;GOPAY;;;;;;;;;;;;;;;;;
17:40;Double cheese burger;4;6;Coffe;3;7;0;LINK AJA;;;;;;;;;;;;;;;;;
17:43;Double cheese burger;4;10;Coffe;3;5;0;GOPAY;;;;;;;;;;;;;;;;;
17:44;Cheese burger;3;14;Mineral water;1;3;1;TUNAI;;;;;;;;;;;;;;;;;
17:48;Double cheese burger;4;6;Coke;2;9;1;GOPAY;;;;;;;;;;;;;;;;;
17:51;Chicken burger;2;1;Coffe;3;3;0;TUNAI;;;;;;;;;;;;;;;;;
17:52;Double cheese burger;4;11;Coke;2;6;1;OVO;;;;;;;;;;;;;;;;;
17:55;Chicken burger;2;8;Mineral water;1;5;1;OVO;;;;;;;;;;;;;;;;;
17:56;Chicken burger;2;2;Coffe;3;3;0;LINK AJA;;;;;;;;;;;;;;;;;
18:02;Beef burger;1;3;Mineral water;1;3;1;DANA;;;;;;;;;;;;;;;;;
18:06;Double cheese burger;4;7;Mineral water;1;7;0;GOPAY;;;;;;;;;;;;;;;;;
18:07;Chicken burger;2;14;Coke;2;1;0;LINK AJA;;;;;;;;;;;;;;;;;
18:08;Beef burger;1;2;Mineral water;1;3;0;GOPAY;;;;;;;;;;;;;;;;;
18:11;Beef burger;1;12;Mineral water;1;2;0;LINK AJA;;;;;;;;;;;;;;;;;
18:12;Chicken burger;2;10;Coke;2;2;1;GOPAY;;;;;;;;;;;;;;;;;
18:13;Cheese burger;3;9;Mineral water;1;4;1;LINK AJA;;;;;;;;;;;;;;;;;
18:15;Chicken burger;2;13;Coke;2;7;1;DANA;;;;;;;;;;;;;;;;;
18:19;Cheese burger;3;7;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
18:22;Double cheese burger;4;1;Coffe;3;6;1;TUNAI;;;;;;;;;;;;;;;;;
18:23;Chicken burger;2;13;Coke;2;3;0;GOPAY;;;;;;;;;;;;;;;;;
18:24;Beef burger;1;1;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
18:25;Chicken burger;2;3;None;0;0;1;LINK AJA;;;;;;;;;;;;;;;;;
18:27;Chicken burger;2;10;Mineral water;1;4;1;GOPAY;;;;;;;;;;;;;;;;;
18:29;Chicken burger;2;1;Coffe;3;2;0;LINK AJA;;;;;;;;;;;;;;;;;
18:30;Cheese burger;3;7;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
18:31;Beef burger;1;4;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
18:36;Chicken burger;2;5;None;0;0;1;GOPAY;;;;;;;;;;;;;;;;;
18:38;Beef burger;1;12;Coke;2;3;0;DANA;;;;;;;;;;;;;;;;;
18:39;Chicken burger;2;14;None;0;0;0;DANA;;;;;;;;;;;;;;;;;
18:40;Cheese burger;3;9;Coke;2;7;0;TUNAI;;;;;;;;;;;;;;;;;
18:43;Chicken burger;2;10;Coke;2;9;0;GOPAY;;;;;;;;;;;;;;;;;
18:44;Beef burger;1;1;Coke;2;3;0;OVO;;;;;;;;;;;;;;;;;
18:45;Chicken burger;2;13;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
18:46;Chicken burger;2;7;Coke;2;6;0;LINK AJA;;;;;;;;;;;;;;;;;
18:48;Cheese burger;3;4;Mineral water;1;7;1;OVO;;;;;;;;;;;;;;;;;
18:53;Chicken burger;2;6;Mineral water;1;8;1;DANA;;;;;;;;;;;;;;;;;
18:56;Cheese burger;3;13;Coke;2;2;1;OVO;;;;;;;;;;;;;;;;;
18:58;Beef burger;1;12;Coffe;3;3;0;TUNAI;;;;;;;;;;;;;;;;;
18:59;Chicken burger;2;12;Coffe;3;9;1;LINK AJA;;;;;;;;;;;;;;;;;
19:01;Beef burger;1;11;Coke;2;2;1;OVO;;;;;;;;;;;;;;;;;
19:02;Chicken burger;2;6;Coke;2;8;0;DANA;;;;;;;;;;;;;;;;;
19:04;Beef burger;1;14;Coke;2;6;0;DANA;;;;;;;;;;;;;;;;;
19:05;Beef burger;1;1;Coke;2;8;1;TUNAI;;;;;;;;;;;;;;;;;
19:06;Beef burger;1;14;Coffe;3;3;0;GOPAY;;;;;;;;;;;;;;;;;
19:09;Chicken burger;2;8;Coke;2;9;1;GOPAY;;;;;;;;;;;;;;;;;
19:10;Cheese burger;3;8;Coke;2;4;1;LINK AJA;;;;;;;;;;;;;;;;;
19:11;Cheese burger;3;11;Coffe;3;8;0;DANA;;;;;;;;;;;;;;;;;
19:12;Cheese burger;3;10;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
19:14;Beef burger;1;13;Coke;2;3;0;GOPAY;;;;;;;;;;;;;;;;;
19:16;Beef burger;1;5;None;0;0;0;OVO;;;;;;;;;;;;;;;;;
19:17;Double cheese burger;4;3;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
19:18;Double cheese burger;4;7;Coke;2;5;0;GOPAY;;;;;;;;;;;;;;;;;
19:20;Beef burger;1;10;Coke;2;5;0;OVO;;;;;;;;;;;;;;;;;
19:26;Double cheese burger;4;14;Coke;2;6;1;DANA;;;;;;;;;;;;;;;;;
19:30;Chicken burger;2;5;Mineral water;1;5;0;TUNAI;;;;;;;;;;;;;;;;;
19:31;Double cheese burger;4;2;Mineral water;1;9;0;OVO;;;;;;;;;;;;;;;;;
19:33;Cheese burger;3;8;Coffe;3;9;0;TUNAI;;;;;;;;;;;;;;;;;
19:44;Double cheese burger;4;7;Coke;2;2;1;LINK AJA;;;;;;;;;;;;;;;;;
19:49;Cheese burger;3;4;Coffe;3;9;0;GOPAY;;;;;;;;;;;;;;;;;
19:55;Beef burger;1;5;Coffe;3;6;0;DANA;;;;;;;;;;;;;;;;;
19:56;Cheese burger;3;6;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
19:57;Cheese burger;3;6;Mineral water;1;2;0;DANA;;;;;;;;;;;;;;;;;
19:59;Beef burger;1;6;Coffe;3;9;1;LINK AJA;;;;;;;;;;;;;;;;;
20:02;Chicken burger;2;6;Coke;2;8;0;LINK AJA;;;;;;;;;;;;;;;;;
20:03;Cheese burger;3;1;None;0;0;0;OVO;;;;;;;;;;;;;;;;;
20:05;Chicken burger;2;9;Mineral water;1;1;0;OVO;;;;;;;;;;;;;;;;;
20:06;Beef burger;1;7;Coffe;3;1;1;OVO;;;;;;;;;;;;;;;;;
20:12;Cheese burger;3;10;Mineral water;1;2;0;OVO;;;;;;;;;;;;;;;;;
20:17;Double cheese burger;4;5;Mineral water;1;5;1;GOPAY;;;;;;;;;;;;;;;;;
20:18;Chicken burger;2;2;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
20:20;Cheese burger;3;13;None;0;0;0;LINK AJA;;;;;;;;;;;;;;;;;
20:23;Chicken burger;2;4;Coke;2;7;0;DANA;;;;;;;;;;;;;;;;;
20:26;Cheese burger;3;3;Coffe;3;6;0;GOPAY;;;;;;;;;;;;;;;;;
20:32;Beef burger;1;9;Mineral water;1;3;1;LINK AJA;;;;;;;;;;;;;;;;;
20:33;Double cheese burger;4;4;Coffe;3;6;0;DANA;;;;;;;;;;;;;;;;;
20:35;Beef burger;1;3;Coffe;3;8;1;DANA;;;;;;;;;;;;;;;;;
20:37;Chicken burger;2;7;Coke;2;7;0;OVO;;;;;;;;;;;;;;;;;
20:38;Cheese burger;3;11;Mineral water;1;4;0;DANA;;;;;;;;;;;;;;;;;
20:41;Beef burger;1;2;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
20:42;Beef burger;1;2;Coffe;3;3;0;DANA;;;;;;;;;;;;;;;;;
20:44;Beef burger;1;9;Coffe;3;4;1;OVO;;;;;;;;;;;;;;;;;
20:45;Beef burger;1;11;Coke;2;9;0;OVO;;;;;;;;;;;;;;;;;
20:47;Cheese burger;3;8;None;0;0;1;DANA;;;;;;;;;;;;;;;;;
20:49;Cheese burger;3;7;Coffe;3;1;0;DANA;;;;;;;;;;;;;;;;;
20:51;Double cheese burger;4;7;Coke;2;9;1;DANA;;;;;;;;;;;;;;;;;
20:53;Double cheese burger;4;6;Coke;2;6;1;LINK AJA;;;;;;;;;;;;;;;;;
20:54;Beef burger;1;10;Coffe;3;7;0;TUNAI;;;;;;;;;;;;;;;;;
20:56;Cheese burger;3;2;Coke;2;6;1;GOPAY;;;;;;;;;;;;;;;;;
21:00;Beef burger;1;8;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
21:06;Cheese burger;3;12;Coke;2;5;0;TUNAI;;;;;;;;;;;;;;;;;
21:07;Double cheese burger;4;14;Coke;2;6;1;DANA;;;;;;;;;;;;;;;;;
21:08;Double cheese burger;4;6;Mineral water;1;6;0;OVO;;;;;;;;;;;;;;;;;
21:09;Beef burger;1;7;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
21:12;Chicken burger;2;2;Coffe;3;6;1;OVO;;;;;;;;;;;;;;;;;
21:15;Cheese burger;3;12;Coffe;3;6;0;DANA;;;;;;;;;;;;;;;;;
21:18;Beef burger;1;10;Coke;2;7;1;DANA;;;;;;;;;;;;;;;;;
21:19;Beef burger;1;7;None;0;0;0;TUNAI;;;;;;;;;;;;;;;;;
21:25;Beef burger;1;6;None;0;0;1;OVO;;;;;;;;;;;;;;;;;
21:26;Chicken burger;2;5;None;0;0;1;TUNAI;;;;;;;;;;;;;;;;;
21:28;Beef burger;1;11;None;0;0;0;GOPAY;;;;;;;;;;;;;;;;;
